fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2017-03-10,0.49,0.8054054054054055,0.05172413793103448,0.1491172761664565
2017-08-26,0.83,0.2378378378378378,0.0,0.0016813787305590628
2017-03-13,0.46,0.6864864864864866,0.05172413793103448,0.04403110550651534
2016-09-05,0.52,0.12972972972972974,0.0,0.018390079865489704
2017-01-09,0.48,0.8756756756756756,0.41379310344827586,0.0016813787305590628
2016-09-02,0.51,0.25405405405405407,0.0,0.020386717108028585
2016-12-23,0.55,0.7135135135135136,0.12068965517241378,0.013451029844472474
2016-11-19,0.79,0.545945945945946,0.0,0.14712063892391763
2017-05-05,0.34,0.572972972972973,0.12068965517241378,0.14312736443883986
2016-08-17,0.55,0.4972972972972974,0.1724137931034483,0.04760403530895333
2017-05-08,0.92,0.36756756756756753,0.0,0.9921185372005045
2017-08-29,0.81,0.2702702702702703,0.6379310344827587,0.9940100882723835
2016-06-16,0.36,0.6432432432432432,0.05172413793103448,0.022698612862547297
2017-04-02,0.59,0.6000000000000001,0.29310344827586204,0.06830601092896176
2017-02-15,0.57,0.745945945945946,0.0,0.01176965111391341
2016-07-03,0.88,0.37837837837837834,0.05172413793103448,1.0
2017-01-05,0.34,0.7567567567567568,0.12068965517241378,0.05023118957545186
2016-07-02,0.98,0.3081081081081081,0.29310344827586204,1.0
2017-06-14,0.98,0.27567567567567564,0.0,1.0
2017-08-30,0.58,0.36756756756756753,0.05172413793103448,1.0
2017-05-21,0.59,0.32432432432432434,0.05172413793103448,0.010193358554014292
2016-12-21,0.66,0.7297297297297297,0.05172413793103448,0.005884825556956712
2017-02-26,0.72,0.8702702702702704,0.05172413793103448,0.0016813787305590628
2017-03-28,0.46,0.6378378378378379,0.12068965517241378,0.022698612862547297
2017-07-23,0.98,0.22702702702702704,0.05172413793103448,0.022698612862547297
2017-01-25,0.49,0.9567567567567568,0.05172413793103448,0.0016813787305590628
2017-09-09,0.88,0.2972972972972973,0.12068965517241378,1.0
2016-07-17,0.45,0.3567567567567567,0.12068965517241378,1.0
2017-07-25,0.55,0.5081081081081081,0.41379310344827586,0.0016813787305590628
2017-05-14,0.99,0.4864864864864865,0.0,1.0
2017-01-15,0.7,0.7351351351351352,0.0,0.0016813787305590628
2016-10-27,0.37,0.7945945945945947,0.1724137931034483,0.03583438419503994
2017-07-22,0.99,0.2378378378378378,0.12068965517241378,0.3973308112652375
2016-11-18,0.43,0.7081081081081082,0.12068965517241378,0.0016813787305590628
2017-02-20,0.38,0.8594594594594596,0.0,0.0016813787305590628
2017-01-16,0.66,0.7783783783783784,0.05172413793103448,0.0016813787305590628
2017-07-19,0.25,0.5783783783783785,0.05172413793103448,0.0016813787305590628
2017-05-10,0.91,0.39999999999999997,0.0,0.0016813787305590628
2016-06-05,0.97,0.32432432432432434,0.05172413793103448,0.9687894073139975
2017-09-18,0.8,0.518918918918919,0.1724137931034483,0.026586801176965113
2017-04-19,0.79,0.5297297297297298,0.0,0.028583438419503997
2017-03-14,0.84,0.572972972972973,0.4655172413793104,0.9320092475830181
2017-07-12,0.97,0.32432432432432434,0.05172413793103448,0.707335014712064
2017-05-28,0.97,0.32432432432432434,0.12068965517241378,0.2702816309373686
2017-03-26,0.83,0.491891891891892,0.0,0.024590163934426233
2017-10-11,0.93,0.2216216216216216,0.8275862068965517,0.8209331651954601
2016-12-03,0.55,0.6810810810810811,0.0,0.7283522488440521
2017-05-15,0.93,0.427027027027027,0.0,0.03089533417402271
2016-07-15,0.86,0.2648648648648648,0.0,0.6587852038671711
2017-01-28,0.73,0.9081081081081082,0.1724137931034483,0.0016813787305590628
2017-02-06,0.52,0.7837837837837838,0.05172413793103448,0.025956284153005466
2017-01-11,0.61,0.745945945945946,0.0,0.0016813787305590628
2017-02-08,0.43,0.7513513513513513,0.0,0.023013871374527116
2017-09-08,0.92,0.36756756756756753,0.24137931034482757,1.0
2017-07-16,0.84,0.0,0.1724137931034483,0.3855611601513241
2016-07-06,0.73,0.2378378378378378,0.12068965517241378,0.0016813787305590628
2016-12-29,0.74,0.6270270270270271,0.05172413793103448,0.0016813787305590628
2016-06-01,0.8,0.3297297297297297,0.1724137931034483,1.0
2016-07-07,0.2,0.4378378378378379,0.05172413793103448,0.6509037410676756
2016-09-11,0.97,0.3567567567567567,0.12068965517241378,0.8462589323245061
2017-06-23,0.88,0.3459459459459459,0.12068965517241378,1.0
2017-02-02,0.62,0.7621621621621623,0.05172413793103448,0.0016813787305590628
2017-05-19,0.79,0.04864864864864866,0.0,0.13692728036990331
2017-09-27,0.58,0.6000000000000001,0.0,0.0016813787305590628
2017-08-15,0.55,0.37297297297297294,0.05172413793103448,0.01408154686843211
2016-08-21,0.27,0.39459459459459456,0.12068965517241378,0.0016813787305590628
2016-06-11,0.41,0.3891891891891892,0.0,0.0016813787305590628
2017-09-11,0.7,0.0972972972972973,0.0,0.0016813787305590628
2016-07-08,0.87,0.16216216216216217,0.0,1.0
2017-03-01,0.68,0.8108108108108109,0.0,0.0
2017-06-13,0.99,0.13513513513513514,0.0,0.49127784783522493
2016-08-20,0.65,0.24864864864864863,0.5344827586206897,0.01408154686843211
2016-12-08,0.79,0.5297297297297298,0.05172413793103448,0.010193358554014292
