,Pruebas,coef(a)_LM-PD,rsquared_LM-PD,Standard Error_LM-PD,coef(b)_LM-PD,coef(a)_Acu-LM-PD,rsquared_Acu-LM-PD,Standard Error_Acu-LM-PD,coef(b)_Acu-LM-PD,coef(a)LM-6AM,rsquaredLM-6AM,Standard ErrorLM-6AM,coef(b)LM-6AM,coef(a)_Acu-LM-6AM,rsquared_Acu-LM-6AM,Standard Error_Acu-LM-6AM,coef(b)_Acu-LM-6AM
0,5.0,0.47992266515437054,0.21677040713661777,0.08259159705805605,0.04190166665780069,2.4279217975563165,0.9638060236214812,0.042596911380505656,-0.2261418876678098,0.4993880814142323,0.33445599443796337,0.06377891728142009,0.033519542509459155,2.151267957270182,0.9738692529000084,0.031903635999043924,-0.16618591991719095
