fecha,CW(L/dia)
2016-11-04,0.0
2016-12-11,0.0
2016-08-10,0.0
2016-12-17,0.014400000000000007
2017-02-12,0.0
2016-07-22,0.0
2016-09-26,0.0
2017-01-18,0.0
2017-03-19,0.006399999999999863
2016-06-17,0.0
2017-05-13,0.0
2017-02-22,0.019199999999999818
2017-03-15,0.0
2017-01-28,0.0
2017-04-05,0.008
2016-12-13,0.0
2016-08-16,0.0
2017-01-10,0.0
2017-02-16,0.0
2016-10-29,0.059199999999998906
2017-01-13,0.0
2016-12-23,0.0
2016-11-22,0.017600000000000022
2017-03-20,0.14560000000000015
2017-01-19,0.0
2017-01-12,0.0
2017-02-25,0.0
2016-08-18,0.0
2016-09-19,0.014400000000000001
2016-12-04,0.072
2016-12-15,0.0048000000000000004
2017-08-03,0.0
2017-08-18,0.0
2016-09-16,0.0
2017-03-05,0.0
2016-09-08,0.0
2016-08-15,0.0
2017-08-06,0.0
2017-01-31,0.16639999999999963
2017-09-16,0.0
2016-08-11,0.0
2016-11-12,0.0
2017-06-25,0.027200000000000727
2017-10-13,0.01280000000000291
2016-09-01,0.0
2016-11-09,0.0
2016-06-05,0.2975999999999949
2016-06-22,0.0
2016-09-11,0.184
2017-05-18,0.0
2017-03-08,0.0
2017-03-27,0.0
