,Pruebas,coef(a)_LM-PD,rsquared_LM-PD,Standard Error_LM-PD,coef(b)_LM-PD,coef(a)_Acu-LM-PD,rsquared_Acu-LM-PD,Standard Error_Acu-LM-PD,coef(b)_Acu-LM-PD,coef(a)LM-6AM,rsquaredLM-6AM,Standard ErrorLM-6AM,coef(b)LM-6AM,coef(a)_Acu-LM-6AM,rsquared_Acu-LM-6AM,Standard Error_Acu-LM-6AM,coef(b)_Acu-LM-6AM
0,1.0,0.37703252592072023,0.08512112404899186,0.11190820539299455,0.04356022491168253,2.329097041612987,0.9584788286856828,0.043888547307611964,0.023148667060888167,0.4729697158637946,0.31415350653936647,0.06326972495077322,0.020386479279997878,1.5527230010292106,0.9777193252378551,0.021221258778893044,-0.1675122552983267
