,Pruebas,coef(a)_LM-PD,rsquared_LM-PD,Standard Error_LM-PD,coef(b)_LM-PD,coef(a)_Acu-LM-PD,rsquared_Acu-LM-PD,Standard Error_Acu-LM-PD,coef(b)_Acu-LM-PD,coef(a)LM-6AM,rsquaredLM-6AM,Standard ErrorLM-6AM,coef(b)LM-6AM,coef(a)_Acu-LM-6AM,rsquared_Acu-LM-6AM,Standard Error_Acu-LM-6AM,coef(b)_Acu-LM-6AM
0,8.0,0.48515317623357457,0.2164697145950959,0.08356574803533172,0.03146114640522589,1.7042620680979153,0.9864407845642157,0.018089986089325456,-0.13242081215754142,0.3994541550201435,0.36393120835805104,0.047811174063680635,0.014780061784193858,0.8822621736237379,0.9886796960827124,0.008547103833023973,-0.023363043760360955
