fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2017-08-10,0.76,0.34285714285714286,0.29310344827586204,1.0
2016-11-24,0.71,0.52,0.0,0.2407524169819252
2017-08-14,0.45,0.34857142857142853,0.5344827586206897,0.010193358554014292
2017-09-21,0.91,0.2742857142857143,0.05172413793103448,0.17633459436738125
2016-12-02,0.34,0.6685714285714286,0.0,0.0016813787305590628
2016-12-30,0.81,0.56,0.24137931034482757,0.00556956704497688
2017-01-28,0.73,0.9085714285714286,0.1724137931034483,0.0016813787305590628
2017-05-02,0.89,0.3028571428571429,0.0,1.0
2017-03-16,0.6,0.6171428571428572,0.12068965517241378,0.06273644388398487
2016-11-03,0.24,0.977142857142857,0.6379310344827587,0.0016813787305590628
2016-09-24,0.19,0.6971428571428572,0.05172413793103448,0.06862126944094157
2017-05-07,0.87,0.3942857142857143,0.0,0.8836696090794453
2016-07-19,0.59,0.42857142857142855,0.05172413793103448,1.0
2017-10-10,0.8,0.4742857142857143,0.4655172413793104,0.11097099621689785
2017-08-25,0.99,0.12000000000000001,0.12068965517241378,0.42129045817570404
2016-11-10,0.48,0.7428571428571429,0.05172413793103448,0.14712063892391763
2016-08-27,0.94,0.28,0.29310344827586204,1.0
2016-06-15,0.38,0.8514285714285714,0.12068965517241378,0.064312736443884
2016-08-19,0.35,0.4114285714285715,0.5862068965517241,0.0016813787305590628
2017-09-27,0.58,0.582857142857143,0.0,0.0016813787305590628
2016-12-14,0.39,0.9142857142857143,0.12068965517241378,0.0016813787305590628
2017-03-20,0.79,0.5771428571428571,0.12068965517241378,0.05222782681799076
2016-08-26,0.65,0.3085714285714286,0.0,0.0016813787305590628
2017-08-02,0.93,0.022857142857142854,0.12068965517241378,0.2869903320722993
2016-09-25,0.5,0.52,0.0,0.06210592686002522
2016-06-24,0.86,0.11428571428571425,0.0,0.7523118957545188
2017-04-18,0.85,0.5942857142857143,0.0,1.0
2016-09-08,0.34,0.45142857142857146,0.12068965517241378,0.03278688524590165
2017-02-28,0.68,0.9028571428571428,0.12068965517241378,0.0016813787305590628
2016-08-25,0.49,0.36000000000000004,0.12068965517241378,0.0016813787305590628
2016-11-15,0.59,0.5542857142857144,0.05172413793103448,0.0016813787305590628
2017-09-02,0.7,0.2742857142857143,0.0,0.0016813787305590628
2017-03-31,0.65,0.56,0.05172413793103448,0.023013871374527116
2016-06-06,0.93,0.2057142857142857,0.4655172413793104,0.36118116855821775
2017-04-27,0.17,0.5257142857142858,0.1724137931034483,0.0016813787305590628
2017-09-13,0.99,0.08571428571428572,0.05172413793103448,0.26502732240437155
2017-09-14,0.99,0.21714285714285717,0.6379310344827587,0.342791088692728
2017-09-22,0.57,0.72,1.0,0.007566204287515761
2016-11-29,0.32,0.7657142857142857,0.0,0.014396805380411942
2016-06-14,0.59,0.6514285714285715,0.0,0.9474569146700293
2016-12-03,0.55,0.6685714285714286,0.0,0.7283522488440521
2016-06-09,0.23,0.5885714285714286,0.12068965517241378,0.03089533417402271
2017-07-25,0.55,0.4857142857142857,0.41379310344827586,0.0016813787305590628
2017-08-29,0.81,0.23428571428571426,0.6379310344827587,0.9940100882723835
2016-09-07,0.17,0.6857142857142857,0.05172413793103448,0.0016813787305590628
2017-04-25,0.59,0.44571428571428573,0.4655172413793104,0.9408364859184533
2017-04-21,0.8,0.7428571428571429,0.3448275862068966,0.03509878100042035
2017-09-25,0.68,0.5371428571428571,0.0,0.03940731399747794
2017-01-04,0.38,0.9714285714285714,0.4655172413793104,0.0016813787305590628
2017-01-12,0.6,0.7771428571428571,0.0,0.0016813787305590628
2017-05-14,0.99,0.46285714285714286,0.0,1.0
2017-05-03,0.41,0.5257142857142858,0.0,0.0016813787305590628
2016-06-17,0.51,0.4971428571428572,0.1724137931034483,0.6337746952501052
2017-02-07,0.6,0.7657142857142857,0.0,0.0035729298024379996
2017-01-07,0.64,0.7085714285714286,0.0,0.0016813787305590628
2017-04-20,0.79,0.5657142857142857,0.12068965517241378,0.6778058007566204
2017-08-09,0.78,0.2571428571428571,0.12068965517241378,0.0016813787305590628
2017-01-27,0.72,0.9485714285714284,0.0,0.0016813787305590628
2016-11-26,0.75,0.3942857142857143,0.0,0.00556956704497688
2017-02-17,0.61,0.7485714285714286,0.05172413793103448,0.0016813787305590628
2016-07-20,0.74,0.34857142857142853,0.12068965517241378,0.9881252627154267
2017-08-27,0.99,0.14285714285714282,0.0,0.18978562421185372
2017-03-26,0.83,0.46857142857142864,0.0,0.024590163934426233
2017-07-18,0.41,0.2742857142857143,0.1724137931034483,0.0016813787305590628
2016-07-03,0.88,0.34857142857142853,0.05172413793103448,1.0
2017-01-02,0.67,0.7257142857142858,0.05172413793103448,0.0016813787305590628
2016-06-08,0.31,0.4342857142857143,0.05172413793103448,0.0016813787305590628
2017-03-18,0.6,0.8000000000000002,0.0,0.008511979823455236
2017-02-04,0.71,0.6971428571428572,0.05172413793103448,1.0
2016-07-08,0.87,0.12000000000000001,0.0,1.0
2016-12-04,0.85,0.6,0.05172413793103448,0.15332072299285415
2017-01-09,0.48,0.8742857142857142,0.41379310344827586,0.0016813787305590628
2017-05-23,0.97,0.33142857142857146,0.1724137931034483,1.0
2017-01-16,0.66,0.7714285714285715,0.05172413793103448,0.0016813787305590628
2017-03-06,0.5,0.7542857142857143,0.0,0.021017234131988236
2016-09-26,0.44,0.4857142857142857,0.05172413793103448,0.09100462379150905
2017-07-01,0.35,0.5542857142857144,0.12068965517241378,0.0016813787305590628
2017-08-08,0.65,0.2114285714285714,0.12068965517241378,0.0016813787305590628
2017-05-22,0.6,0.45714285714285713,0.12068965517241378,1.0
2016-11-25,0.76,0.5028571428571429,0.12068965517241378,0.13198823034888607
2017-04-10,0.54,0.4,0.0,0.03646490121899959
2017-01-11,0.61,0.7371428571428572,0.0,0.0016813787305590628
