fecha,CW(L/dia)
2017-07-31,0.0
2017-03-17,0.0
2016-08-14,0.0
2017-05-16,0.0
2016-12-06,0.0
2016-11-05,0.0256
2017-02-14,0.003199999999999818
2016-09-01,0.0
2017-06-25,0.027200000000000727
2017-07-27,0.0
2016-07-23,0.0
2017-07-18,0.0
2016-09-12,0.11520000000000005
2016-06-22,0.0
2017-02-11,0.0
2016-12-03,0.0
2017-04-10,0.0
2016-09-09,0.0
2017-03-11,0.0
2017-06-07,0.032
2016-05-31,0.3088000000000002
2017-01-29,0.0
2017-07-28,0.0
2016-12-19,0.004799999999999997
2016-06-06,0.37280000000000657
2017-07-26,0.0
2016-12-29,0.022400000000000007
2017-05-23,0.0
2016-10-30,0.11520000000000073
2016-09-10,0.0
2017-07-13,0.0
2016-12-11,0.0
2016-08-27,0.08320000000000005
2017-08-26,0.16479999999999928
2016-07-17,0.0
2016-12-30,0.05919999999999999
2016-12-17,0.014400000000000007
2016-09-25,0.0
2017-09-17,0.0
2016-08-31,0.0
2017-02-23,0.0015999999999994543
2016-09-15,0.0016000000000001365
2017-03-21,0.006399999999999977
2016-10-27,0.0
2017-01-11,0.0
2017-09-22,0.0
2017-09-21,0.09759999999999855
2017-05-01,0.0
2016-11-30,0.004800000000000068
2016-08-30,0.16
2017-05-08,0.072
2016-12-22,0.0
2017-07-19,0.0
2016-07-02,0.0
2017-03-28,0.0
2017-01-10,0.0
2016-11-02,0.0
2017-04-28,0.0
2016-06-02,0.062400000000000545
2016-12-07,0.0
2017-09-26,0.0
2017-06-10,0.0
2017-01-08,0.0
2017-01-06,0.0
2016-08-26,0.024
2017-01-16,0.0
2017-03-04,0.0016000000000000228
2016-12-28,0.0
2017-09-19,0.17759999999999854
2017-01-13,0.0
2016-09-08,0.0
2017-08-08,0.0
2017-08-03,0.0
2016-08-10,0.0
2017-01-03,0.0
2017-08-18,0.0
2017-09-05,0.0
2017-10-04,0.0
2017-08-15,0.0
2016-11-12,0.0
2017-09-04,0.12160000000000036
2016-07-10,0.0
2017-07-25,0.0
2016-11-06,0.0016000000000000014
2016-12-14,0.0
2016-06-16,0.0
2017-09-13,0.15519999999999892
2016-10-24,0.0
2016-11-28,0.0
2017-04-14,0.152
2017-03-19,0.006399999999999863
2017-02-19,0.0
2016-07-08,0.12319999999999982
2016-12-02,0.0
2017-04-04,0.03679999999999996
2016-08-11,0.0
2017-05-15,0.0
2017-07-21,0.0
2017-09-02,0.03680000000000109
2017-04-08,0.0016000000000001365
2016-09-26,0.0
2016-06-19,0.019200000000000727
2017-02-15,0.0
2017-01-19,0.0
2016-09-18,0.0
2017-04-05,0.008
2017-04-29,0.0
2016-12-13,0.0
2017-02-16,0.0
2017-06-23,0.011200000000004366
2016-09-23,0.0
2016-08-21,0.0
2017-01-17,0.0
2016-09-21,0.0
2016-12-04,0.072
2017-08-17,0.0
2017-01-05,0.0
2017-03-10,0.0
2017-09-30,0.0
2017-03-06,0.0
2017-07-22,0.0
2016-08-13,0.0
2016-08-20,0.0
2017-03-27,0.0
2017-04-21,0.0
2017-02-17,0.0
2016-12-21,0.0
2017-05-22,0.0
2017-08-16,0.0
