fecha,T (°C),HR (%),Viento (m/s),Nubosidad-octa(%)
2016-10-23,0.38446763,0.601875,0.57713187,0.22393863
2017-05-23,0.18230003,0.932,0.07199625,1.0
2017-07-24,0.43891498,0.591818181818182,0.12826905,0.2075452
2017-03-02,0.8413744,0.5140625,0.38362134,0.0
2016-09-14,0.414831,0.6148,0.327806,0.051912572
2016-11-08,0.7407154,0.465851063829787,0.55495274,0.00588483
2017-03-07,0.8457836,0.3584375,0.3082171,0.0038881898
2017-04-11,0.5776968,0.281447368421053,0.025604151,0.007566206
2016-08-13,0.59092677,0.3815625,0.41362083,0.44041613
2017-02-26,0.8457836,0.550520833333333,0.44064748,0.00168138
2017-05-16,0.28833875,0.928125,0.22416437,0.2233081
2017-03-24,0.48214123,0.750326086956522,0.3586511,0.36055064
2017-08-15,0.35900816,0.44441176470588206,0.25359157,0.014081549
2016-06-05,0.22348377,0.813229166666667,0.3574055,0.96878946
2016-06-09,0.45793566,0.235520833333333,0.3547029,0.030895334
2017-04-12,0.65772736,0.356144578313253,0.21161166,0.014396805
2017-02-13,0.8205081,0.411458333333333,0.48470086,0.018705342
2017-02-03,0.54540014,0.733333333333333,0.50280863,0.00168138
2017-04-10,0.6072302,0.303333333333333,0.25767735,0.036464904
2017-05-13,0.38728735,0.8153125,0.30146044,0.82324505
2016-08-21,0.7543714,0.1671875,0.21875906,0.00168138
2016-07-03,0.118065566,0.939368421052632,0.25071588,1.0
2017-01-01,0.83999014,0.441458333333333,0.64118487,0.00168138
2016-11-27,0.6813648,0.486354166666667,0.68523824,0.0035729334
2017-04-17,0.5187061,0.671294117647059,0.44253618,1.0
2017-03-27,0.7338084,0.373894736842105,0.32691383,0.014817152
2016-11-15,0.5719105,0.429782608695652,0.20438793,0.00168138
2017-09-18,0.5098709,0.593125,0.38929695,0.026586805
2017-10-13,0.49930957,0.480208333333333,0.4184857,0.11727618
2016-11-30,0.79272044,0.41708333333333303,0.39956707,0.00168138
2017-06-25,0.22705397,0.925,0.52393854,0.97698617
2017-02-21,0.9370419,0.40875,0.42280996,0.00168138
