fecha,T (°C),HR (%),Viento (m/s),Nubosidad-octa(%)
2016-07-21,0.5529108,0.337395833333333,0.11772967,0.00168138
2017-10-13,0.51280147,0.480208333333333,0.37131807,0.11727618
2017-05-20,0.36298913,0.532659574468085,0.13964161,0.00168138
2016-10-28,0.5881811,0.588125,0.32741517,0.042349722
2017-04-22,0.79536265,0.441875,0.39556295,0.023013871
2017-10-03,0.7404867,0.215833333333333,0.27084377,0.00168138
2017-03-09,0.76867294,0.230833333333333,0.48052928,0.004308533
2016-07-20,0.46296418,0.552916666666667,0.17801425,0.9881252
2017-10-12,0.3122549,0.578958333333333,0.45956066,1.0
2016-11-29,0.8698941,0.263229166666667,0.4106341,0.014396805
2017-04-10,0.61781406,0.303333333333333,0.24135676,0.036464904
2016-06-02,0.34468156,0.6653125,0.18587744,1.0
2017-03-05,0.8065283,0.40011363636363595,0.31190717,0.0038881898
2017-05-09,0.46695513,0.670208333333333,0.31190717,0.8844052
2017-03-04,0.77536255,0.5067368421052629,0.42930347,0.041719217
2016-12-29,0.7537357,0.503473684210526,0.41098356,0.00168138
2016-11-28,0.87897354,0.280208333333333,0.38573393,0.053173605
2017-08-09,0.30015618,0.551014492753623,0.27563006,0.00168138
2017-07-19,0.667851,0.232708333333333,0.18522218,0.00168138
2017-08-07,0.3127538,0.646041666666667,0.20706442,1.0
2016-12-10,0.7109036,0.496354166666667,0.4765977,0.00168138
2017-09-05,0.5699722,0.229375,0.3472916,0.10340479
2016-05-31,0.29020476,0.822916666666667,0.049800307,1.0
2016-07-13,0.19236661,0.735714285714286,0.1843389,1.0
2016-06-06,0.3004815,0.622604166666667,0.29421496,0.36118117
2017-01-21,0.85452884,0.526145833333333,0.45060542,0.00168138
2017-07-22,0.0919262,0.9575609756097561,0.1718398,0.3973308
2016-10-30,0.5474232,0.631481481481482,0.1324125,0.024590168
2016-10-27,0.69474465,0.43113636363636404,0.4336677,0.03583439
2016-09-11,0.39392024,0.738645833333333,0.26691216,0.84625894
2016-06-24,0.16463865,0.7625,0.33724415,0.7523119
2016-11-23,0.5531955,0.554315789473684,0.3613212,0.2650273
2016-08-20,0.33724844,0.433645833333333,0.6111458,0.014081549
2017-02-03,0.55765,0.733333333333333,0.43946585,0.00168138
2016-12-02,0.83572143,0.265729166666667,0.4115078,0.00168138
2017-01-16,0.8675546,0.446666666666667,0.41021234,0.00168138
2016-06-01,0.34518045,0.613333333333333,0.14590615,1.0
2016-06-16,0.6692977,0.2721875,0.073171504,0.022698615
2017-01-12,0.8909375,0.401477272727273,0.40292975,0.00168138
2017-10-10,0.4534642,0.603095238095238,0.56764853,0.110971004
2017-02-02,0.7898751,0.494375,0.4449264,0.00168138
2016-09-08,0.75804704,0.209583333333333,0.23567775,0.032786887
2017-04-18,0.5108421,0.692978723404255,0.21726987,1.0
2017-07-17,0.4110316,0.33125,0.1581378,0.08270283
2016-06-09,0.47254252,0.235520833333333,0.3197704,0.030895334
2016-09-14,0.43059933,0.6148,0.298033,0.051912572
2016-11-02,0.73806494,0.26670454545454503,0.7393796,1.0
2016-12-05,0.79137164,0.388229166666667,0.46807918,0.00168138
2017-05-14,0.3869859,0.873125,0.2524963,1.0
2017-01-28,0.9276137,0.536458333333333,0.4184973,0.00168138
2016-12-28,0.8091814,0.388958333333333,0.4029893,0.009878099
2017-06-25,0.24788226,0.925,0.45654252,0.97698617
2017-09-18,0.52307826,0.593125,0.34772846,0.026586805
2016-12-18,0.82015663,0.4565625,0.5277085,0.00168138
2017-03-25,0.5575004,0.659895833333333,0.41369197,0.024905425
2016-09-07,0.67433625,0.205625,0.23043561,0.00168138
2017-09-07,0.31327432,0.688260869565217,0.29264802,0.025956284
2017-05-08,0.45724416,0.6781914893617019,0.14566448,0.9921186
2017-09-27,0.5622896,0.557291666666667,0.30404398,0.00168138
2017-08-02,0.41462344,0.4475,0.34772846,0.2869903
2017-01-13,0.928878,0.34321839080459804,0.6109801,0.00168138
2017-03-24,0.49609578,0.750326086956522,0.32296124,0.36055064
2017-09-11,0.32233214,0.530652173913044,0.3190866,0.00168138
2016-10-06,0.7915569,0.274880952380952,1.0,0.007566206
2017-04-25,0.4893046,0.478958333333333,0.61442214,0.9408365
2016-12-16,0.7963105,0.490833333333333,0.45999756,0.00168138
2017-02-08,0.8552273,0.257291666666667,0.29923868,0.023013871
2017-07-29,0.50980824,0.28625,0.6434723,1.0
2017-08-31,0.52198076,0.446041666666667,0.18041691,0.007566206
2017-04-29,0.8409596,0.144375,0.21973294,0.013451029
2017-09-19,0.22934236,0.798958333333333,0.35253376,0.18295503
2017-03-30,0.6947402,0.432395833333333,0.32894412,0.00588483
2017-09-01,0.35246402,0.610833333333333,0.20182231,0.007881466
2017-02-25,0.88386256,0.525520833333333,0.44558164,0.12673393
2016-09-13,0.6202087,0.375520833333333,0.53251374,1.0
2017-01-25,0.9848841,0.3740625,0.37874442,0.00168138
2017-01-03,0.91738683,0.3315625,0.9125687,0.00168138
2016-08-16,0.6358732,0.3296875,0.44077638,0.00168138
2016-09-24,0.68630916,0.266875,0.2592674,0.06862128
2016-08-31,0.6094556,0.384210526315789,0.5273038,0.12810005
2017-03-02,0.84564894,0.5140625,0.3431416,0.0
2016-09-22,0.8535736,0.21244680851063802,0.49833766,0.102143764
2017-04-21,0.77515835,0.555416666666667,0.37721545,0.03509878
2017-03-08,0.7785507,0.31125,0.3560285,0.01639345
2016-07-10,0.35181546,0.288020833333333,0.10811908,1.0
2016-11-09,0.8278392,0.3934375,0.4722292,0.007566206
2017-04-14,0.52691954,0.653125,0.24539754,0.00168138
2016-11-10,0.8629164,0.333440860215054,0.37743387,0.14712064
2017-01-04,0.9470374,0.221911764705882,0.8183901,0.00168138
2017-08-15,0.37628073,0.44441176470588206,0.23805472,0.014081549
2017-02-11,0.8101792,0.393541666666667,0.32239145,0.010193359
2017-07-23,0.28210306,0.7785,0.22541192,0.022698615
2016-11-19,0.6775291,0.466559139784946,0.4852077,0.14712064
2016-12-07,0.65512973,0.4946875,0.41194463,0.007881466
2017-04-11,0.58907646,0.281447368421053,0.05380088,0.007566206
2017-05-21,0.4957103,0.43308510638297903,0.15436423,0.010193359
2017-01-18,0.877477,0.433611111111111,0.2906474,0.00168138
2017-04-06,0.7594827,0.308315789473684,0.31143814,0.024590168
2016-06-17,0.49050194,0.4846875,0.12690341,0.6337747
2017-09-02,0.41143066,0.565208333333333,0.30884928,0.00168138
2017-05-19,0.2112333,0.620104166666667,0.3667312,0.13692729
2016-11-17,0.99226743,0.145625,0.40866828,0.00168138
2017-08-14,0.41247118,0.40357142857142897,0.5182227,0.010193359
2016-06-05,0.24440826,0.813229166666667,0.3219546,0.96878946
2017-02-26,0.8499393,0.550520833333333,0.3892287,0.00168138
2017-01-17,0.9305026,0.336590909090909,0.5103935,0.00168138
2017-02-24,0.87149054,0.5059375,0.40604722,0.28604457
2016-12-01,0.85802096,0.283645833333333,0.3337494,0.00168138
2017-02-15,0.7902741,0.459166666666667,0.39971295,0.011769656
2017-02-18,0.8515356,0.439270833333333,0.3754681,0.026586805
2017-01-11,0.87293726,0.416145833333333,0.45344493,0.00168138
2017-02-07,0.84205705,0.377604166666667,0.36869702,0.0035729334
2017-04-19,0.5543076,0.62,0.25424367,0.02858344
2017-04-17,0.5316753,0.671294117647059,0.3907551,1.0
2016-11-18,0.76123977,0.327395833333333,0.42854473,0.00168138
2017-04-12,0.6669505,0.356144578313253,0.20412758,0.014396805
2017-02-17,0.77790207,0.485520833333333,0.38180235,0.00168138
2016-06-23,0.43941742,0.299166666666667,0.25205943,1.0
2016-08-25,0.5146473,0.395208333333333,0.21776712,0.00168138
2016-06-21,0.5305613,0.234270833333333,0.08081628,0.00168138
2016-07-19,0.29225016,0.623333333333333,0.05613455,1.0
2016-07-06,0.41237855,0.38125,0.26210687,0.00168138
2017-02-12,0.86829776,0.340625,0.3481653,0.010193359
2017-09-03,0.24959655,0.804791666666667,0.36083376,0.348781
2017-07-13,0.2982865,0.786666666666667,0.21798554,1.0
2017-04-05,0.8003846,0.33930555555555597,0.33986524,0.037095424
2017-02-04,0.76377404,0.48200000000000004,0.4306416,1.0
2017-05-18,0.09349947,0.895208333333333,0.33440468,1.0
2016-07-02,0.18549149,0.83125,0.32239145,1.0
2016-06-22,0.56398576,0.2234375,0.101129554,0.30338377
2017-03-21,0.69767076,0.515106382978723,0.31073606,0.004308533
2017-04-07,0.56353676,0.491145833333333,0.3064466,0.31063473
2016-06-14,0.63487554,0.409166666666667,0.22606716,0.9474569
2016-10-29,0.6638101,0.547708333333333,0.3337494,0.03846154
2017-08-06,0.3397473,0.475681818181818,0.07196025,0.00168138
2017-08-17,0.63176584,0.40644444444444505,0.28330842,0.0121899955
2016-12-21,0.8248171,0.439368421052632,0.61404735,0.00588483
2016-12-04,0.5815959,0.638333333333333,0.3549364,0.15332073
2016-10-22,0.364873,0.719753086419753,0.41988876,0.030580077
2017-05-13,0.40379792,0.8153125,0.27674115,0.82324505
2016-11-04,0.7068494,0.462777777777778,0.41377938,0.00588483
