fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2016-08-15,0.24,1.0,0.4655172413793104,1.0
2017-04-30,0.18,0.6046511627906977,0.05172413793103448,0.05159730979403111
2017-03-19,0.74,0.6453488372093024,0.0,0.04760403530895333
2016-11-25,0.76,0.48837209302325585,0.12068965517241378,0.13198823034888607
2016-06-15,0.38,0.8430232558139535,0.12068965517241378,0.064312736443884
2016-11-15,0.59,0.5406976744186047,0.05172413793103448,0.0016813787305590628
2016-09-12,0.71,0.3139534883720931,0.41379310344827586,0.10834384195039932
2017-02-10,0.5,0.6511627906976744,0.0,0.013766288356452298
2017-10-11,0.93,0.1627906976744186,0.8275862068965517,0.8209331651954601
2017-09-03,0.98,0.3255813953488372,0.41379310344827586,0.3487810004203447
2016-10-30,0.81,0.5348837209302325,0.12068965517241378,0.024590163934426233
2017-02-22,0.75,0.8081395348837209,0.05172413793103448,0.0016813787305590628
2017-08-02,0.93,0.0,0.12068965517241378,0.2869903320722993
2017-08-16,0.5,0.372093023255814,0.05172413793103448,0.01408154686843211
2016-07-05,0.95,0.1627906976744186,0.0,0.0016813787305590628
2016-12-02,0.34,0.6569767441860466,0.0,0.0016813787305590628
2016-12-28,0.51,0.6046511627906977,0.05172413793103448,0.009878100042034474
2016-09-07,0.17,0.6744186046511628,0.05172413793103448,0.0016813787305590628
2017-08-28,0.99,0.06976744186046513,0.24137931034482757,0.15332072299285415
2017-05-07,0.87,0.37790697674418605,0.0,0.8836696090794453
2016-08-18,0.52,0.4127906976744186,0.29310344827586204,0.0016813787305590628
2017-02-13,0.59,0.7383720930232558,0.05172413793103448,0.018705338377469523
2016-07-03,0.88,0.3313953488372093,0.05172413793103448,1.0
2017-08-29,0.81,0.21511627906976746,0.6379310344827587,0.9940100882723835
2016-11-10,0.48,0.7325581395348837,0.05172413793103448,0.14712063892391763
2017-01-04,0.38,0.9651162790697676,0.4655172413793104,0.0016813787305590628
2016-11-28,0.51,0.6918604651162791,0.24137931034482757,0.053173602353930226
2016-06-24,0.86,0.09302325581395347,0.0,0.7523118957545188
2016-09-08,0.34,0.436046511627907,0.12068965517241378,0.03278688524590165
2016-09-02,0.51,0.19767441860465118,0.0,0.020386717108028585
2016-12-16,0.85,0.6104651162790697,0.41379310344827586,0.0016813787305590628
2017-08-27,0.99,0.12209302325581393,0.0,0.18978562421185372
2016-06-10,0.21,0.5872093023255814,0.12068965517241378,0.010193358554014292
2016-12-18,0.72,0.6279069767441862,0.1724137931034483,0.0016813787305590628
2016-09-14,0.97,0.14534883720930233,0.1724137931034483,0.05191256830601093
2016-06-19,0.65,0.2558139534883721,0.05172413793103448,0.09058427910886928
2017-09-08,0.92,0.31976744186046513,0.24137931034482757,1.0
2016-12-29,0.74,0.5988372093023256,0.05172413793103448,0.0016813787305590628
2017-03-21,0.69,0.6104651162790697,0.0,0.004308532997057587
2017-02-16,0.67,0.6860465116279071,0.0,0.0016813787305590628
2016-09-26,0.44,0.47093023255813954,0.05172413793103448,0.09100462379150905
2016-12-13,0.57,0.7906976744186047,0.0,0.0016813787305590628
2017-03-01,0.68,0.7965116279069767,0.0,0.0
2017-02-20,0.38,0.8488372093023256,0.0,0.0016813787305590628
2017-08-05,0.99,0.04069767441860466,0.1724137931034483,0.020386717108028585
2016-09-10,0.51,0.5406976744186047,0.0,0.051176965111391345
2016-08-10,0.25,0.47093023255813954,0.05172413793103448,0.0016813787305590628
2017-10-12,0.86,0.15697674418604654,0.41379310344827586,1.0
2017-03-22,0.69,0.6046511627906977,0.0,0.05685161832702816
2017-05-16,0.99,0.45348837209302334,0.24137931034482757,0.22330811265237496
2017-07-14,0.9,0.20348837209302326,0.5862068965517241,0.9414670029424128
2017-03-26,0.83,0.45348837209302334,0.0,0.024590163934426233
2016-07-17,0.45,0.3081395348837209,0.12068965517241378,1.0
2016-09-16,0.38,0.5465116279069768,0.0,0.9425178646490122
2016-11-24,0.71,0.5058139534883721,0.0,0.2407524169819252
2017-01-03,0.51,0.994186046511628,0.4655172413793104,0.0016813787305590628
2017-02-11,0.61,0.6686046511627908,0.05172413793103448,0.010193358554014292
2017-02-21,0.55,0.8662790697674418,0.12068965517241378,0.0016813787305590628
2017-01-17,0.48,0.7965116279069767,0.0,0.0016813787305590628
2017-02-03,0.92,0.6104651162790697,0.1724137931034483,0.0016813787305590628
2017-07-28,0.61,0.20930232558139533,0.1724137931034483,0.5773434216057167
2017-06-13,0.99,0.06976744186046513,0.0,0.49127784783522493
2017-09-13,0.99,0.06395348837209303,0.05172413793103448,0.26502732240437155
2016-12-08,0.79,0.49418604651162795,0.05172413793103448,0.010193358554014292
2016-10-22,0.98,0.38372093023255816,0.6379310344827587,0.030580075662042877
2016-12-23,0.55,0.6918604651162791,0.12068965517241378,0.013451029844472474
2016-11-04,0.47,0.8197674418604652,0.05172413793103448,0.005884825556956712
2017-04-06,0.39,0.6453488372093024,0.12068965517241378,0.024590163934426233
2017-06-21,0.92,0.20348837209302326,0.12068965517241378,1.0
2016-09-04,0.61,0.0872093023255814,0.0,0.0449768810424548
2017-03-06,0.5,0.744186046511628,0.0,0.021017234131988236
2017-10-08,0.98,0.25,0.0,0.5087221521647751
2017-09-07,0.83,0.186046511627907,0.0,0.025956284153005466
2017-02-15,0.57,0.7267441860465117,0.0,0.01176965111391341
2016-07-07,0.2,0.39534883720930236,0.05172413793103448,0.6509037410676756
2017-07-18,0.41,0.2558139534883721,0.1724137931034483,0.0016813787305590628
2016-09-06,0.18,0.27906976744186046,0.0,0.0016813787305590628
2016-06-01,0.8,0.27906976744186046,0.1724137931034483,1.0
2017-01-12,0.6,0.7674418604651163,0.0,0.0016813787305590628
2016-12-22,0.64,0.6686046511627908,0.12068965517241378,0.007566204287515761
2017-05-03,0.41,0.5116279069767442,0.0,0.0016813787305590628
2017-01-28,0.73,0.9011627906976745,0.1724137931034483,0.0016813787305590628
2016-11-27,0.76,0.5523255813953488,0.4655172413793104,0.0035729298024379996
2017-06-10,0.39,0.4418604651162791,0.0,0.0016813787305590628
2017-09-05,0.2,0.4418604651162791,0.1724137931034483,0.10340479192938208
2017-05-01,0.41,0.4593023255813954,0.0,0.05023118957545186
2016-09-23,0.48,0.5058139534883721,0.05172413793103448,0.0016813787305590628
2017-04-03,0.54,0.6046511627906977,0.0,0.01176965111391341
2017-01-27,0.72,0.9418604651162791,0.0,0.0016813787305590628
2017-01-18,0.58,0.8546511627906976,0.24137931034482757,0.0016813787305590628
2016-11-05,0.73,0.6337209302325582,0.0,0.08112652374947459
2017-09-28,0.88,0.49418604651162795,0.12068965517241378,1.0
2017-07-31,0.33,0.5058139534883721,0.12068965517241378,1.0
2017-06-22,0.98,0.24418604651162792,0.29310344827586204,1.0
2016-12-21,0.66,0.7093023255813954,0.05172413793103448,0.005884825556956712
2017-05-04,0.24,0.5174418604651163,0.05172413793103448,0.04298024379991592
2016-09-09,0.22,0.7790697674418605,0.0,0.9684741488020177
2017-09-26,0.54,0.8372093023255813,0.24137931034482757,0.007881462799495587
2016-08-12,0.35,0.4767441860465116,0.0,0.0016813787305590628
2016-11-13,0.68,0.5523255813953488,0.05172413793103448,0.9881252627154267
2017-02-09,0.37,0.7558139534883721,0.0,0.017444304329550235
2017-03-08,0.52,0.6860465116279071,0.12068965517241378,0.016393442622950824
2017-07-26,0.42,0.3662790697674419,0.12068965517241378,0.0016813787305590628
2017-08-26,0.83,0.18023255813953487,0.0,0.0016813787305590628
2016-10-23,0.9,0.33720930232558144,0.0,0.2239386296763346
2017-09-30,0.52,0.6453488372093024,0.12068965517241378,1.0
2017-08-09,0.78,0.2383720930232558,0.12068965517241378,0.0016813787305590628
2017-01-16,0.66,0.7616279069767442,0.05172413793103448,0.0016813787305590628
2016-08-19,0.35,0.39534883720930236,0.5862068965517241,0.0016813787305590628
2017-07-23,0.98,0.16860465116279072,0.05172413793103448,0.022698612862547297
2016-06-14,0.59,0.6395348837209303,0.0,0.9474569146700293
2017-04-28,0.19,0.5290697674418605,0.12068965517241378,0.05159730979403111
2017-05-22,0.6,0.4418604651162791,0.12068965517241378,1.0
2017-10-01,0.91,0.27906976744186046,0.24137931034482757,0.25546448087431695
2017-02-26,0.72,0.8604651162790699,0.05172413793103448,0.0016813787305590628
2016-05-31,0.97,0.27906976744186046,0.0,1.0
2016-12-15,0.72,0.7325581395348837,0.05172413793103448,0.0016813787305590628
2017-09-22,0.57,0.7093023255813954,1.0,0.007566204287515761
2017-09-25,0.68,0.5232558139534884,0.0,0.03940731399747794
2016-11-23,0.75,0.436046511627907,0.05172413793103448,0.26502732240437155
2017-03-13,0.46,0.6627906976744187,0.05172413793103448,0.04403110550651534
2017-03-31,0.65,0.5465116279069768,0.05172413793103448,0.023013871374527116
2017-09-15,0.72,0.3895348837209302,0.12068965517241378,0.2577763766288357
2017-04-26,0.61,0.5,0.41379310344827586,0.0016813787305590628
2016-08-25,0.49,0.34302325581395354,0.12068965517241378,0.0016813787305590628
2016-07-08,0.87,0.09883720930232559,0.0,1.0
2016-11-26,0.75,0.37790697674418605,0.0,0.00556956704497688
2016-09-19,0.2,0.744186046511628,0.0,0.00556956704497688
2017-04-07,0.69,0.48837209302325585,0.0,0.310634720470786
2016-09-17,0.39,0.46511627906976744,0.0,0.0016813787305590628
2016-11-06,0.7,0.7034883720930233,0.0,0.05086170659941151
2017-06-14,0.98,0.22093023255813954,0.0,1.0
2017-07-24,0.91,0.28488372093023256,0.29310344827586204,0.2075451870533838
2017-03-25,0.93,0.4302325581395349,0.0,0.02490542244640605
2017-09-04,0.82,0.186046511627907,0.5344827586206897,0.1894703656998739
2017-04-19,0.79,0.49418604651162795,0.0,0.028583438419503997
2016-12-20,0.78,0.6395348837209303,0.0,0.028268179907524178
2016-09-20,0.52,0.6918604651162791,0.12068965517241378,0.0035729298024379996
2017-04-25,0.59,0.4302325581395349,0.4655172413793104,0.9408364859184533
2016-08-27,0.94,0.2616279069767442,0.29310344827586204,1.0
2017-02-17,0.61,0.7383720930232558,0.05172413793103448,0.0016813787305590628
2017-04-27,0.17,0.5116279069767442,0.1724137931034483,0.0016813787305590628
2017-02-27,0.73,0.8081395348837209,0.05172413793103448,0.0016813787305590628
2017-03-11,0.3,0.8546511627906976,0.24137931034482757,0.04403110550651534
2016-07-09,0.32,0.4767441860465116,0.12068965517241378,1.0
2017-02-28,0.68,0.8953488372093023,0.12068965517241378,0.0016813787305590628
2017-10-04,0.41,0.5872093023255814,0.0,1.0
2016-09-18,0.21,0.6744186046511628,0.1724137931034483,0.0016813787305590628
2017-10-07,0.76,0.4593023255813954,0.05172413793103448,1.0
2017-07-01,0.35,0.5406976744186047,0.12068965517241378,0.0016813787305590628
2017-01-10,0.53,0.744186046511628,0.0,0.0016813787305590628
2016-10-28,0.84,0.436046511627907,0.12068965517241378,0.04234972677595627
2017-03-30,0.61,0.5755813953488372,0.0,0.005884825556956712
2016-08-31,0.41,0.813953488372093,1.0,0.12810004203446826
2017-03-17,0.54,0.6627906976744187,0.0,0.18684321143337537
2017-03-28,0.46,0.6104651162790697,0.12068965517241378,0.022698612862547297
2016-09-03,0.5,0.005813953488372098,0.05172413793103448,0.0035729298024379996
2017-08-15,0.55,0.3255813953488372,0.05172413793103448,0.01408154686843211
2016-12-19,0.69,0.6976744186046512,0.0,0.015762925598991173
2017-04-12,0.46,0.5406976744186047,0.12068965517241378,0.014396805380411942
2017-03-29,0.68,0.4825581395348838,0.12068965517241378,0.012189995796553173
2016-09-21,0.58,0.5174418604651163,0.05172413793103448,0.007881462799495587
2017-08-08,0.65,0.19186046511627908,0.12068965517241378,0.0016813787305590628
2016-07-16,0.32,0.37790697674418605,0.24137931034482757,0.0016813787305590628
2017-01-02,0.67,0.7151162790697675,0.05172413793103448,0.0016813787305590628
2016-07-13,0.6,0.3546511627906977,0.05172413793103448,1.0
2017-02-24,0.66,0.8604651162790699,0.0,0.2860445565363598
2017-02-01,0.68,0.7383720930232558,0.05172413793103448,0.0016813787305590628
2017-07-12,0.97,0.2732558139534884,0.05172413793103448,0.707335014712064
2017-04-11,0.33,0.5348837209302325,0.05172413793103448,0.007566204287515761
2016-12-11,0.54,0.813953488372093,0.1724137931034483,0.9687894073139975
2016-07-20,0.74,0.3313953488372093,0.12068965517241378,0.9881252627154267
2016-06-17,0.51,0.4825581395348838,0.1724137931034483,0.6337746952501052
2017-04-08,0.8,0.4302325581395349,0.9310344827586208,0.0016813787305590628
2017-08-18,0.65,0.4244186046511628,0.24137931034482757,0.5720891130727196
2017-07-22,0.99,0.18023255813953487,0.12068965517241378,0.3973308112652375
2017-04-21,0.8,0.7325581395348837,0.3448275862068966,0.03509878100042035
2016-06-11,0.41,0.34302325581395354,0.0,0.0016813787305590628
2017-04-02,0.59,0.5697674418604651,0.29310344827586204,0.06830601092896176
2017-03-05,0.56,0.7732558139534884,0.0,0.0038881883144178246
2017-03-12,0.22,0.8604651162790699,0.05172413793103448,0.007881462799495587
2017-05-28,0.97,0.2732558139534884,0.12068965517241378,0.2702816309373686
2016-11-03,0.24,0.9709302325581395,0.6379310344827587,0.0016813787305590628
2017-08-14,0.45,0.3313953488372093,0.5344827586206897,0.010193358554014292
2017-07-30,0.49,0.27906976744186046,0.05172413793103448,1.0
2017-08-31,0.63,0.25,0.12068965517241378,0.007566204287515761
2017-05-02,0.89,0.28488372093023256,0.0,1.0
2016-07-22,0.41,0.5174418604651163,0.29310344827586204,1.0
2016-12-03,0.55,0.6569767441860466,0.0,0.7283522488440521
2016-08-13,0.42,0.7325581395348837,0.12068965517241378,0.4404161412358134
2017-02-08,0.43,0.7325581395348837,0.0,0.023013871374527116
2016-10-27,0.37,0.7790697674418605,0.1724137931034483,0.03583438419503994
2017-05-10,0.91,0.3546511627906977,0.0,0.0016813787305590628
2016-10-03,0.53,0.436046511627907,0.05172413793103448,0.010193358554014292
2017-01-01,0.71,0.6511627906976744,0.05172413793103448,0.0016813787305590628
2016-11-20,0.89,0.4302325581395349,0.1724137931034483,0.10109289617486339
2017-04-29,0.18,0.6744186046511628,0.12068965517241378,0.013451029844472474
2017-09-27,0.58,0.5697674418604651,0.0,0.0016813787305590628
2016-07-21,0.53,0.40116279069767447,0.0,0.0016813787305590628
2017-02-06,0.52,0.7674418604651163,0.05172413793103448,0.025956284153005466
2017-06-23,0.88,0.2965116279069767,0.12068965517241378,1.0
2017-09-09,0.88,0.24418604651162792,0.12068965517241378,1.0
2017-01-15,0.7,0.7151162790697675,0.0,0.0016813787305590628
2017-05-18,0.98,0.23255813953488372,0.6379310344827587,1.0
2017-08-25,0.99,0.09883720930232559,0.12068965517241378,0.42129045817570404
2016-11-22,0.77,0.49418604651162795,0.12068965517241378,0.010193358554014292
2017-08-30,0.58,0.31976744186046513,0.05172413793103448,1.0
2016-06-08,0.31,0.41860465116279066,0.05172413793103448,0.0016813787305590628
2016-08-14,0.45,0.7209302325581396,0.1724137931034483,0.0016813787305590628
2016-08-20,0.65,0.19186046511627908,0.5344827586206897,0.01408154686843211
2017-07-29,0.3,0.563953488372093,0.12068965517241378,1.0
2016-06-07,0.22,0.5116279069767442,0.8275862068965517,0.0016813787305590628
2017-09-21,0.91,0.2558139534883721,0.05172413793103448,0.17633459436738125
2017-01-14,0.55,0.8081395348837209,0.0,0.0016813787305590628
2017-05-13,0.97,0.3139534883720931,0.05172413793103448,0.8232450609499791
2017-08-17,0.55,0.5174418604651163,0.05172413793103448,0.012189995796553173
2016-08-30,0.86,0.2558139534883721,0.05172413793103448,0.14512400168137873
2016-12-07,0.68,0.5988372093023256,0.29310344827586204,0.007881462799495587
2017-03-27,0.56,0.6395348837209303,0.0,0.014817150063051704
2017-03-23,0.46,0.7790697674418605,0.05172413793103448,0.01670870113493064
2017-01-19,0.61,0.8197674418604652,0.0,0.4929592265657839
2016-11-30,0.64,0.6802325581395349,0.12068965517241378,0.0016813787305590628
2017-04-20,0.79,0.5523255813953488,0.12068965517241378,0.6778058007566204
2016-11-29,0.32,0.7558139534883721,0.0,0.014396805380411942
2017-03-20,0.79,0.563953488372093,0.12068965517241378,0.05222782681799076
2016-09-13,0.48,0.5581395348837209,0.6379310344827587,1.0
2016-12-06,0.51,0.6918604651162791,0.05172413793103448,0.07030264817150063
2017-02-23,0.72,0.8313953488372093,0.0,0.28047498949138294
2017-09-11,0.7,0.029069767441860465,0.0,0.0016813787305590628
2017-03-15,0.49,0.5755813953488372,0.29310344827586204,0.0
2016-09-22,0.38,0.8197674418604652,0.29310344827586204,0.10214375788146281
2017-02-02,0.62,0.744186046511628,0.05172413793103448,0.0016813787305590628
2016-09-15,0.48,0.5406976744186047,0.1724137931034483,1.0
2017-05-17,0.99,0.4418604651162791,0.3448275862068966,0.9691046658259773
2016-12-05,0.73,0.48837209302325585,0.12068965517241378,0.0016813787305590628
2016-07-18,0.64,0.2558139534883721,0.12068965517241378,1.0
2016-12-04,0.85,0.5872093023255814,0.05172413793103448,0.15332072299285415
2017-07-20,0.23,0.6686046511627908,0.12068965517241378,1.0
2016-08-21,0.27,0.3488372093023256,0.12068965517241378,0.0016813787305590628
2017-01-09,0.48,0.8662790697674418,0.41379310344827586,0.0016813787305590628
2017-09-20,0.91,0.19767441860465118,0.3448275862068966,1.0
2016-07-12,0.93,0.2383720930232558,0.0,1.0
