fecha,CW(L/dia)
2017-08-14,0.0
2016-09-09,0.0
2016-07-07,0.0
2017-08-26,0.16479999999999928
2017-02-22,0.019199999999999818
2017-03-21,0.006399999999999977
2017-09-22,0.0
2016-09-17,0.0
2016-12-04,0.072
2017-07-22,0.0
2017-10-04,0.0
2017-02-20,0.0
2017-08-28,0.25760000000000216
2016-06-15,0.0
2017-05-03,0.0
2017-01-16,0.0
2017-02-27,0.0032000000000007274
2017-02-12,0.0
2017-08-27,0.24959999999999855
2017-02-23,0.0015999999999994543
2016-09-10,0.0
2017-10-09,0.0
2016-07-17,0.0
2016-11-08,0.0016000000000000014
2016-10-03,0.0
2017-07-10,0.0
2016-12-19,0.004799999999999997
2017-04-28,0.0
2017-03-10,0.0
2017-03-13,0.0
2016-09-16,0.0
2017-08-10,0.0
2017-05-13,0.0
2017-08-08,0.0
2017-07-25,0.0
2016-11-04,0.0
2017-07-18,0.0
2016-07-06,0.016
2016-11-24,0.07040000000000003
2017-04-09,0.0
2016-09-24,0.0
2017-09-14,0.2368000000000011
2016-09-03,0.0
2016-08-14,0.0
2017-10-10,0.017599999999998544
2017-03-11,0.0
2017-04-17,0.0
2017-10-01,0.144
2017-01-14,0.0
2017-04-13,0.0048000000000000004
2017-03-05,0.0
2017-09-20,0.07040000000000146
2016-07-09,0.0
2017-03-28,0.0
2017-04-08,0.0016000000000001365
2017-04-05,0.008
2016-12-13,0.0
2016-07-19,0.0
2017-05-17,0.0
2017-05-07,0.033600000000000026
2016-08-29,0.11520000000000005
2016-06-07,0.0
2017-02-09,0.0
2016-10-22,0.34239999999999965
2017-05-19,0.0
2017-09-05,0.0
2017-02-11,0.0
2017-05-21,0.0
2016-08-16,0.0
2016-11-02,0.0
2017-02-24,0.0
2016-12-18,0.049600000000000005
2017-01-07,0.0
2016-07-23,0.0
2017-10-11,0.059200000000000724
2017-03-12,0.0
2016-07-10,0.0
2017-01-11,0.0
2017-04-14,0.152
2016-11-20,0.14560000000000003
2017-08-02,0.0
2017-05-18,0.0
2016-12-14,0.0
2017-01-13,0.0
2016-06-05,0.2975999999999949
