fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2017-01-17,0.48,0.8128342245989305,0.0,0.0016813787305590628
2017-02-18,0.74,0.6898395721925135,0.0,0.026586801176965113
2017-02-26,0.72,0.8716577540106952,0.05172413793103448,0.0016813787305590628
2016-07-12,0.93,0.2994652406417112,0.0,1.0
2017-08-07,0.83,0.3262032085561497,0.05172413793103448,1.0
2017-10-13,0.76,0.40641711229946526,0.29310344827586204,0.11727616645649433
2017-10-12,0.86,0.22459893048128343,0.41379310344827586,1.0
2016-06-15,0.38,0.8556149732620321,0.12068965517241378,0.064312736443884
2016-12-05,0.73,0.5294117647058824,0.12068965517241378,0.0016813787305590628
2016-12-30,0.81,0.5828877005347594,0.24137931034482757,0.00556956704497688
2017-01-12,0.6,0.786096256684492,0.0,0.0016813787305590628
2016-12-11,0.54,0.8288770053475936,0.1724137931034483,0.9687894073139975
2017-01-16,0.66,0.7807486631016043,0.05172413793103448,0.0016813787305590628
2017-05-05,0.34,0.5775401069518717,0.12068965517241378,0.14312736443883986
2017-01-18,0.58,0.8663101604278075,0.24137931034482757,0.0016813787305590628
2016-12-18,0.72,0.6577540106951872,0.1724137931034483,0.0016813787305590628
2017-02-13,0.59,0.7593582887700535,0.05172413793103448,0.018705338377469523
2017-05-07,0.87,0.42780748663101603,0.0,0.8836696090794453
2017-06-13,0.99,0.14438502673796794,0.0,0.49127784783522493
2017-04-21,0.8,0.7540106951871658,0.3448275862068966,0.03509878100042035
2017-05-03,0.41,0.5508021390374332,0.0,0.0016813787305590628
2016-07-05,0.95,0.22994652406417113,0.0,0.0016813787305590628
2016-08-13,0.42,0.7540106951871658,0.12068965517241378,0.4404161412358134
2016-11-26,0.75,0.42780748663101603,0.0,0.00556956704497688
2016-08-26,0.65,0.34759358288770054,0.0,0.0016813787305590628
2016-09-17,0.39,0.5080213903743316,0.0,0.0016813787305590628
2016-12-14,0.39,0.9144385026737969,0.12068965517241378,0.0016813787305590628
2017-07-23,0.98,0.23529411764705885,0.05172413793103448,0.022698612862547297
2017-03-02,0.74,0.7647058823529412,0.0,0.0
2016-08-16,0.4,0.7112299465240642,0.3448275862068966,0.0016813787305590628
2017-02-27,0.73,0.8235294117647058,0.05172413793103448,0.0016813787305590628
2016-08-15,0.24,1.0,0.4655172413793104,1.0
