fecha,CW(L/dia)
2017-01-27,0.0
2017-01-07,0.0
2016-12-18,0.049600000000000005
2016-11-27,0.001599999999999909
2017-01-06,0.0
2016-11-05,0.0256
2017-01-18,0.0
2017-02-07,0.0
2017-01-19,0.0
2017-03-12,0.0
2017-01-10,0.0
2017-08-07,0.0
2017-04-12,0.0
2016-09-10,0.0
2017-04-02,0.0
2017-08-18,0.0
2016-11-09,0.0
2017-04-28,0.0
2016-07-12,0.13279999999999928
2016-12-04,0.072
2016-08-26,0.024
2016-07-19,0.0
2016-07-07,0.0
2017-02-06,0.0
2016-09-13,0.0
2016-12-13,0.0
2016-08-18,0.0
2016-08-31,0.0
2017-04-30,0.0
2016-08-29,0.11520000000000005
2016-08-16,0.0
2016-11-22,0.017600000000000022
2017-05-07,0.033600000000000026
2017-03-21,0.006399999999999977
2017-08-06,0.0
2016-07-10,0.0
2017-02-12,0.0
2016-09-19,0.014400000000000001
2016-08-15,0.0
2017-06-21,0.12319999999999709
2016-08-11,0.0
2017-05-15,0.0
2016-11-02,0.0
2017-01-08,0.0
2016-09-23,0.0
2017-03-18,0.0
2017-02-02,0.004799999999999273
2017-04-29,0.0
2016-06-15,0.0
2017-09-17,0.0
2017-04-06,0.0
2016-06-23,0.0
2017-10-13,0.01280000000000291
2017-07-15,0.0
2017-07-01,0.0
2017-04-22,0.0
2017-02-17,0.0
2017-03-09,0.0
2016-12-17,0.014400000000000007
2017-03-11,0.0
2017-03-30,0.0
2017-09-21,0.09759999999999855
2017-09-16,0.0
2016-12-03,0.0
2017-09-26,0.0
2016-06-24,0.088
2017-03-29,0.030399999999999865
2017-08-15,0.0
2017-04-07,0.0
2017-09-15,0.0
2017-09-20,0.07040000000000146
2017-09-30,0.0
2017-01-17,0.0
2016-06-21,0.0016000000000021828
2017-05-18,0.0
2017-05-01,0.0
2017-09-27,0.0
2017-01-04,0.0
2017-09-01,0.1311999999999989
2016-08-17,0.0
2016-09-17,0.0
2017-09-25,0.0
2016-12-05,0.016
2016-11-10,0.0
2017-07-23,0.0
2016-06-09,0.0
2016-10-24,0.0
2016-09-11,0.184
2017-08-30,0.0
2016-12-14,0.0
2017-08-16,0.0
2016-11-24,0.07040000000000003
2016-08-20,0.0
2017-08-09,0.0
2017-02-24,0.0
2017-02-26,0.0
2017-09-02,0.03680000000000109
2017-05-22,0.0
2017-07-29,0.0
2017-09-11,0.0031999999999989086
2017-08-03,0.0
2017-06-22,0.22239999999999782
2016-09-12,0.11520000000000005
2017-03-02,0.0
2016-12-06,0.0
2017-03-23,0.0
2017-04-08,0.0016000000000001365
2017-04-24,0.0
2016-12-08,0.07839999999999998
2016-10-06,0.0
2016-09-07,0.001599999999999909
2017-03-19,0.006399999999999863
2017-03-25,0.17280000000000006
2016-07-23,0.0
2017-01-11,0.0
2016-08-22,0.0
2017-07-21,0.0
2017-02-08,0.0
2016-07-17,0.0
2017-06-10,0.0
2016-05-31,0.3088000000000002
2017-10-12,0.04159999999999855
2017-04-14,0.152
2017-02-23,0.0015999999999994543
2016-06-10,0.0
2016-11-12,0.0
2017-10-08,0.08640000000000146
2016-09-02,0.0
2016-07-13,0.0
2017-08-02,0.0
2016-06-02,0.062400000000000545
2017-02-01,0.030400000000000545
2016-10-29,0.059199999999998906
2017-02-22,0.019199999999999818
2017-07-18,0.0
2016-12-19,0.004799999999999997
2016-09-15,0.0016000000000001365
2017-07-26,0.0
2017-01-14,0.0
2016-07-22,0.0
2016-11-17,0.0
2017-03-13,0.0
2017-10-07,0.019200000000000727
2017-03-14,0.041600000000000026
2016-11-04,0.0
2016-10-27,0.0
2017-04-13,0.0048000000000000004
2017-09-22,0.0
2017-02-20,0.0
2016-08-12,0.0
2016-09-26,0.0
2016-11-19,0.030400000000000007
2017-01-05,0.0
2017-09-18,0.04479999999999927
2017-03-27,0.0
2016-09-04,0.0
2016-12-12,0.0
