fecha,CW(L/dia)
2017-04-08,0.0016000000000001365
2017-07-12,0.0
2016-06-24,0.088
2017-03-28,0.0
2016-08-11,0.0
2017-04-09,0.0
2017-05-03,0.0
2017-09-05,0.0
2017-02-27,0.0032000000000007274
2017-01-18,0.0
2017-08-31,0.0
2016-08-12,0.0
2017-09-01,0.1311999999999989
2017-03-10,0.0
2017-03-04,0.0016000000000000228
2017-06-07,0.032
2016-08-18,0.0
2016-12-10,0.11359999999999991
2017-07-01,0.0
2017-05-17,0.0
2016-06-22,0.0
2017-01-29,0.0
2016-06-02,0.062400000000000545
2016-12-30,0.05919999999999999
2017-07-28,0.0
2016-11-25,0.06079999999999995
2017-04-07,0.0
2016-12-29,0.022400000000000007
2016-12-13,0.0
2016-07-12,0.13279999999999928
2016-10-03,0.0
2017-01-31,0.16639999999999963
2016-06-09,0.0
2016-09-07,0.001599999999999909
2016-07-03,0.0
2017-01-21,0.0
2017-02-26,0.0
2017-03-27,0.0
2017-08-05,0.0
2016-06-15,0.0
2017-04-25,0.0
2017-04-28,0.0
2016-12-04,0.072
2016-12-07,0.0
2017-09-19,0.17759999999999854
2017-09-03,0.224
2017-03-06,0.0
2017-01-03,0.0
2016-09-26,0.0
2017-09-17,0.0
2017-04-30,0.0
2016-12-21,0.0
2016-09-17,0.0
2017-04-03,0.0
2017-02-01,0.030400000000000545
2016-11-19,0.030400000000000007
2016-08-22,0.0
2017-08-06,0.0
2017-10-09,0.0
2016-08-29,0.11520000000000005
2017-03-15,0.0
2016-07-16,0.0016000000000021828
2017-02-21,0.0
2016-07-23,0.0
2016-12-28,0.0
2016-11-03,0.0
2016-06-16,0.0
2016-07-10,0.0
2017-04-19,0.017600000000000022
2017-03-31,0.0
2017-09-14,0.2368000000000011
2017-03-14,0.041600000000000026
2017-02-25,0.0
2017-07-13,0.0
2017-03-09,0.0
2016-11-15,0.0
2017-07-16,0.0
2017-04-17,0.0
2017-03-25,0.17280000000000006
2017-01-05,0.0
2016-09-25,0.0
2016-11-02,0.0
2017-03-23,0.0
2017-05-18,0.0
2017-02-18,0.011200000000000727
2016-11-20,0.14560000000000003
2016-09-22,0.0
2017-03-24,0.12480000000000006
2017-05-09,0.12320000000000005
2017-03-19,0.006399999999999863
2016-12-11,0.0
2017-05-05,0.025600000000000022
2017-09-26,0.0
2017-03-29,0.030399999999999865
2017-01-06,0.0
2017-08-02,0.0
2017-08-04,0.0
2016-11-18,0.0
2017-03-13,0.0
2016-09-08,0.0
2016-08-30,0.16
2016-12-23,0.0
2017-07-15,0.0
2016-06-01,0.03679999999999927
2017-02-28,0.0
2017-09-11,0.0031999999999989086
2017-04-12,0.0
2016-12-20,0.0592
2016-09-16,0.0
2017-09-25,0.0
2016-06-17,0.0
2017-10-10,0.017599999999998544
2016-08-26,0.024
2017-04-18,0.009599999999999994
2017-01-04,0.0
2017-02-02,0.004799999999999273
2016-11-22,0.017600000000000022
2017-09-22,0.0
2017-10-08,0.08640000000000146
2017-01-11,0.0
2017-02-11,0.0
2017-04-29,0.0
2017-04-23,0.0
2017-04-24,0.0
2017-06-13,0.34720000000000073
2016-10-27,0.0
2016-07-18,0.022399999999997817
2017-01-28,0.0
2017-08-26,0.16479999999999928
2016-08-10,0.0
2017-05-16,0.0
2016-12-06,0.0
2016-11-24,0.07040000000000003
2017-10-02,0.0
2016-11-17,0.0
2017-01-10,0.0
2017-02-14,0.003199999999999818
2017-06-23,0.011200000000004366
2017-06-25,0.027200000000000727
2017-03-30,0.0
2016-06-14,0.0
2017-07-31,0.0
2017-04-27,0.0
2016-07-08,0.12319999999999982
2017-04-10,0.0
2016-07-02,0.0
2016-10-28,0.09120000000000072
2017-02-12,0.0
2016-08-16,0.0
