fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2016-10-23,0.9,0.3903743315508022,0.0,0.2239386296763346
2017-05-23,0.97,0.36898395721925137,0.18518518518518517,1.0
2017-07-24,0.91,0.34224598930481287,0.31481481481481477,0.2075451870533838
2017-03-02,0.74,0.7647058823529412,0.0,0.0
2016-09-14,0.97,0.21390374331550802,0.18518518518518517,0.05191256830601093
2016-11-08,0.65,0.716577540106952,0.25925925925925924,0.005884825556956712
2017-03-07,0.48,0.8235294117647058,0.05555555555555555,0.0038881883144178246
2017-04-11,0.33,0.5721925133689839,0.05555555555555555,0.007566204287515761
2016-08-13,0.42,0.7540106951871658,0.12962962962962962,0.4404161412358134
2017-02-26,0.72,0.8716577540106952,0.05555555555555555,0.0016813787305590628
2017-05-16,0.99,0.4973262032085562,0.25925925925925924,0.22330811265237496
2017-03-24,0.92,0.5026737967914439,0.05555555555555555,0.360550651534258
2017-08-15,0.55,0.37967914438502676,0.05555555555555555,0.01408154686843211
2016-06-05,0.97,0.3315508021390375,0.05555555555555555,0.9687894073139975
2016-06-09,0.23,0.6096256684491979,0.12962962962962962,0.03089533417402271
2017-04-12,0.46,0.5775401069518717,0.12962962962962962,0.014396805380411942
2017-02-13,0.59,0.7593582887700535,0.05555555555555555,0.018705338377469523
2017-02-03,0.92,0.6417112299465241,0.18518518518518517,0.0016813787305590628
2017-04-10,0.54,0.43315508021390375,0.0,0.03646490121899959
2017-05-13,0.97,0.36898395721925137,0.05555555555555555,0.8232450609499791
2016-08-21,0.27,0.40106951871657753,0.12962962962962962,0.0016813787305590628
2016-07-03,0.88,0.3850267379679144,0.05555555555555555,1.0
2017-01-01,0.71,0.6791443850267379,0.05555555555555555,0.0016813787305590628
2016-11-27,0.76,0.5882352941176471,0.5,0.0035729298024379996
2017-04-17,0.73,0.6042780748663102,0.12962962962962962,1.0
2017-03-27,0.56,0.6684491978609626,0.0,0.014817150063051704
2016-11-15,0.59,0.5775401069518717,0.05555555555555555,0.0016813787305590628
2017-09-18,0.8,0.5240641711229947,0.18518518518518517,0.026586801176965113
2017-10-13,0.76,0.40641711229946526,0.31481481481481477,0.11727616645649433
2016-11-30,0.64,0.7058823529411764,0.12962962962962962,0.0016813787305590628
2017-06-25,0.99,0.4117647058823529,0.37037037037037035,0.9769861286254728
2017-02-21,0.55,0.8770053475935828,0.12962962962962962,0.0016813787305590628
2017-04-23,0.53,0.6791443850267379,0.25925925925925924,0.010193358554014292
2016-12-22,0.64,0.6951871657754011,0.12962962962962962,0.007566204287515761
2017-02-23,0.72,0.8449197860962567,0.0,0.28047498949138294
2017-08-07,0.83,0.3262032085561497,0.05555555555555555,1.0
2017-01-28,0.73,0.9090909090909092,0.18518518518518517,0.0016813787305590628
2016-09-09,0.22,0.7967914438502675,0.0,0.9684741488020177
2017-02-27,0.73,0.8235294117647058,0.05555555555555555,0.0016813787305590628
2017-03-04,0.71,0.7540106951871658,0.05555555555555555,0.04171920975199665
2017-07-20,0.23,0.6951871657754011,0.12962962962962962,1.0
2017-09-30,0.52,0.6737967914438503,0.12962962962962962,1.0
2016-09-17,0.39,0.5080213903743316,0.0,0.0016813787305590628
2016-07-19,0.59,0.45989304812834225,0.05555555555555555,1.0
2016-09-11,0.97,0.36363636363636365,0.12962962962962962,0.8462589323245061
2016-11-26,0.75,0.42780748663101603,0.0,0.00556956704497688
2017-09-11,0.7,0.10695187165775401,0.0,0.0016813787305590628
2017-08-30,0.58,0.37433155080213903,0.05555555555555555,1.0
2016-12-02,0.34,0.6844919786096257,0.0,0.0016813787305590628
2017-04-07,0.69,0.5294117647058824,0.0,0.310634720470786
2017-09-25,0.68,0.5614973262032086,0.0,0.03940731399747794
2017-05-20,0.61,0.2727272727272727,0.25925925925925924,0.0016813787305590628
2016-08-29,0.8,0.29411764705882354,0.18518518518518517,0.007881462799495587
2017-08-03,0.23,0.39572192513368987,0.12962962962962962,0.0016813787305590628
2016-08-15,0.24,1.0,0.5,1.0
2016-12-08,0.79,0.5347593582887701,0.05555555555555555,0.010193358554014292
2016-07-24,0.68,0.40641711229946526,0.0,0.0016813787305590628
2017-09-01,0.67,0.33689839572192515,0.05555555555555555,0.007881462799495587
2016-09-22,0.38,0.8342245989304814,0.31481481481481477,0.10214375788146281
2017-09-08,0.92,0.37433155080213903,0.25925925925925924,1.0
2017-04-06,0.39,0.6737967914438503,0.12962962962962962,0.024590163934426233
2017-01-27,0.72,0.946524064171123,0.0,0.0016813787305590628
2017-09-15,0.72,0.4385026737967914,0.12962962962962962,0.2577763766288357
2016-07-08,0.87,0.17112299465240643,0.0,1.0
2017-07-31,0.33,0.5454545454545454,0.12962962962962962,1.0
2017-08-16,0.5,0.42245989304812837,0.05555555555555555,0.01408154686843211
2016-07-07,0.2,0.4438502673796792,0.05555555555555555,0.6509037410676756
2017-02-25,0.73,0.839572192513369,0.0,0.12673392181588902
2016-12-05,0.73,0.5294117647058824,0.12962962962962962,0.0016813787305590628
2017-01-16,0.66,0.7807486631016043,0.05555555555555555,0.0016813787305590628
2017-08-25,0.99,0.17112299465240643,0.12962962962962962,0.42129045817570404
2017-08-08,0.65,0.25668449197860965,0.12962962962962962,0.0016813787305590628
2017-09-16,0.24,0.5401069518716578,0.05555555555555555,0.0016813787305590628
2016-06-07,0.22,0.5508021390374332,0.8888888888888888,0.0016813787305590628
2017-02-07,0.6,0.7754010695187166,0.0,0.0035729298024379996
2017-05-09,0.94,0.3850267379679144,0.0,0.8844052122740648
2016-06-15,0.38,0.8556149732620321,0.12962962962962962,0.064312736443884
2016-11-28,0.51,0.716577540106952,0.25925925925925924,0.053173602353930226
2017-02-08,0.43,0.7540106951871658,0.0,0.023013871374527116
2016-08-25,0.49,0.39572192513368987,0.12962962962962962,0.0016813787305590628
2016-05-31,0.97,0.33689839572192515,0.0,1.0
2017-03-21,0.69,0.6417112299465241,0.0,0.004308532997057587
2017-08-04,0.86,0.15508021390374332,0.12962962962962962,0.23738965952080704
2016-09-07,0.17,0.7005347593582888,0.05555555555555555,0.0016813787305590628
2016-08-26,0.65,0.34759358288770054,0.0,0.0016813787305590628
2016-07-17,0.45,0.36363636363636365,0.12962962962962962,1.0
2016-12-12,0.54,0.9144385026737969,0.31481481481481477,0.0016813787305590628
2017-07-13,0.99,0.21390374331550802,0.0,1.0
2017-05-08,0.92,0.37433155080213903,0.0,0.9921185372005045
2017-04-09,0.56,0.4171122994652407,0.05555555555555555,0.0827028163093737
2017-08-09,0.78,0.2994652406417112,0.12962962962962962,0.0016813787305590628
2017-05-07,0.87,0.42780748663101603,0.0,0.8836696090794453
2016-08-22,0.19,0.6951871657754011,0.18518518518518517,0.0016813787305590628
2016-10-27,0.37,0.7967914438502675,0.18518518518518517,0.03583438419503994
2016-11-05,0.73,0.663101604278075,0.0,0.08112652374947459
2017-04-05,0.69,0.5775401069518717,0.0,0.03709541824295923
2016-08-28,0.89,0.3315508021390375,0.5,1.0
2017-09-19,0.98,0.27807486631016043,0.25925925925925924,0.18295502311895756
2017-07-16,0.84,0.010695187165775399,0.18518518518518517,0.3855611601513241
2016-08-17,0.55,0.5026737967914439,0.18518518518518517,0.04760403530895333
2017-03-13,0.46,0.6898395721925135,0.05555555555555555,0.04403110550651534
2017-04-18,0.85,0.6149732620320856,0.0,1.0
2017-03-31,0.65,0.5828877005347594,0.05555555555555555,0.023013871374527116
2016-11-24,0.71,0.5454545454545454,0.0,0.2407524169819252
2017-07-17,0.62,0.0,0.25925925925925924,0.0827028163093737
2017-02-09,0.37,0.7754010695187166,0.0,0.017444304329550235
2017-05-28,0.97,0.3315508021390375,0.12962962962962962,0.2702816309373686
2017-09-27,0.58,0.6042780748663102,0.0,0.0016813787305590628
2016-05-29,0.71,0.6363636363636364,0.6296296296296295,1.0
2017-01-19,0.61,0.8342245989304814,0.0,0.4929592265657839
2017-01-08,0.57,0.7647058823529412,0.05555555555555555,0.0016813787305590628
2016-06-01,0.8,0.33689839572192515,0.18518518518518517,1.0
2017-04-26,0.61,0.5401069518716578,0.4444444444444444,0.0016813787305590628
2017-01-31,0.91,0.7272727272727273,0.05555555555555555,0.0016813787305590628
2017-03-30,0.61,0.6096256684491979,0.0,0.005884825556956712
