fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2017-10-09,0.66,0.5351351351351351,0.4655172413793104,0.07219419924337958
2017-03-04,0.71,0.7513513513513513,0.05172413793103448,0.04171920975199665
2016-12-19,0.69,0.7189189189189189,0.0,0.015762925598991173
2017-04-21,0.8,0.7513513513513513,0.3448275862068966,0.03509878100042035
2016-08-14,0.45,0.7405405405405406,0.1724137931034483,0.0016813787305590628
2017-04-13,0.74,0.4594594594594595,0.05172413793103448,0.07030264817150063
2016-11-24,0.71,0.5405405405405406,0.0,0.2407524169819252
2017-02-08,0.43,0.7513513513513513,0.0,0.023013871374527116
2016-06-19,0.65,0.3081081081081081,0.05172413793103448,0.09058427910886928
2016-09-13,0.48,0.5891891891891892,0.6379310344827587,1.0
2017-01-15,0.7,0.7351351351351352,0.0,0.0016813787305590628
2017-04-08,0.8,0.47027027027027035,0.9310344827586208,0.0016813787305590628
2017-05-22,0.6,0.4810810810810811,0.12068965517241378,1.0
2017-04-10,0.54,0.427027027027027,0.0,0.03646490121899959
2016-08-21,0.27,0.39459459459459456,0.12068965517241378,0.0016813787305590628
2016-06-22,0.31,0.4540540540540541,0.05172413793103448,0.30338377469525013
2017-08-05,0.99,0.10810810810810811,0.1724137931034483,0.020386717108028585
2017-02-11,0.61,0.6918918918918919,0.05172413793103448,0.010193358554014292
2017-05-05,0.34,0.572972972972973,0.12068965517241378,0.14312736443883986
2016-08-11,0.49,0.5837837837837838,0.1724137931034483,0.0016813787305590628
2017-03-15,0.49,0.6054054054054054,0.29310344827586204,0.0
2017-09-07,0.83,0.24324324324324326,0.0,0.025956284153005466
2017-08-14,0.45,0.37837837837837834,0.5344827586206897,0.010193358554014292
2017-09-17,0.5,0.491891891891892,0.12068965517241378,0.01408154686843211
2016-07-10,0.42,0.4594594594594595,0.05172413793103448,1.0
2017-03-03,0.75,0.772972972972973,0.12068965517241378,0.004308532997057587
2016-09-24,0.19,0.7081081081081082,0.05172413793103448,0.06862126944094157
2017-04-05,0.69,0.572972972972973,0.0,0.03709541824295923
2016-07-06,0.73,0.2378378378378378,0.12068965517241378,0.0016813787305590628
2016-08-20,0.65,0.24864864864864863,0.5344827586206897,0.01408154686843211
2017-01-04,0.38,0.9675675675675677,0.4655172413793104,0.0016813787305590628
2017-09-01,0.67,0.3297297297297297,0.05172413793103448,0.007881462799495587
2017-02-21,0.55,0.8756756756756756,0.12068965517241378,0.0016813787305590628
2016-06-08,0.31,0.4594594594594595,0.05172413793103448,0.0016813787305590628
2017-07-25,0.55,0.5081081081081081,0.41379310344827586,0.0016813787305590628
2017-08-30,0.58,0.36756756756756753,0.05172413793103448,1.0
2017-01-14,0.55,0.8216216216216216,0.0,0.0016813787305590628
2017-02-01,0.68,0.7567567567567568,0.05172413793103448,0.0016813787305590628
2016-09-05,0.52,0.12972972972972974,0.0,0.018390079865489704
2016-10-29,0.75,0.5675675675675675,0.0,0.03846153846153847
2017-07-29,0.3,0.5945945945945946,0.12068965517241378,1.0
2016-12-15,0.72,0.7513513513513513,0.05172413793103448,0.0016813787305590628
2016-08-25,0.49,0.3891891891891892,0.12068965517241378,0.0016813787305590628
