fecha,T (°C),HR (%),Viento (m/s),Nubosidad-octa(%)
2016-12-10,0.70289767,0.496354166666667,0.4765977,0.00168138
2017-09-27,0.55016816,0.557291666666667,0.30404398,0.00168138
2016-11-24,0.6943358,0.439270833333333,0.4075762,0.24075241
2016-12-01,0.854089,0.283645833333333,0.3337494,0.00168138
2017-03-10,0.85332,0.277708333333333,0.44143167,0.14911729
2017-01-26,0.8835523,0.535,0.42227092,0.00168138
2017-04-09,0.4718295,0.379270833333333,0.27827013,0.08270283
2017-09-01,0.33453187,0.610833333333333,0.20182231,0.007881466
2017-03-28,0.6890551,0.3946875,0.30775714,0.022698615
2016-11-08,0.7407154,0.465851063829787,0.4816074,0.00588483
2017-02-24,0.8679316,0.5059375,0.40604722,0.28604457
2017-08-26,0.3233553,0.617916666666667,0.17561162,0.00168138
2016-08-30,0.5694809,0.482921348314607,0.38591558,0.145124
2017-08-16,0.57974553,0.34795454545454496,0.28021607,0.014081549
2017-01-31,0.8037944,0.609270833333333,0.4283263,0.00168138
2017-04-21,0.76893175,0.555416666666667,0.37721545,0.03509878
2017-03-18,0.8499875,0.4421875,0.30120447,0.008511979
2017-01-18,0.8740839,0.433611111111111,0.2906474,0.00168138
2017-08-07,0.29372194,0.646041666666667,0.20706442,1.0
2017-03-22,0.743605,0.4775,0.25358838,0.05685162
2017-07-17,0.39472136,0.33125,0.1581378,0.08270283
2017-03-09,0.76226676,0.230833333333333,0.48052928,0.004308533
2017-04-29,0.83655524,0.144375,0.21973294,0.013451029
2016-09-20,0.7329924,0.35375,0.26953325,0.0035729334
2017-10-10,0.43832907,0.603095238095238,0.56764853,0.110971004
2017-03-15,0.69510484,0.387395833333333,0.34860212,0.0
2017-01-09,0.925045,0.279270833333333,0.5923615,0.00168138
2017-05-07,0.31319973,0.7677659574468091,0.29244435,0.8836696
2016-10-28,0.5767766,0.588125,0.32741517,0.042349722
2016-10-03,0.5857158,0.38826666666666704,0.38022968,0.010193359
2017-08-05,0.30329207,0.585111111111111,0.18498921,0.020386722
2016-12-08,0.4798787,0.655416666666667,0.47572395,0.010193359
2017-05-16,0.28833875,0.928125,0.21427235,0.2233081
2016-09-05,0.36108908,0.2884375,0.22497508,0.018390078
2016-10-24,0.4904447,0.45515151515151503,0.4819589,1.0
2017-05-05,0.46408793,0.494166666666667,0.24223042,0.14312737
2017-04-27,0.7225466,0.144893617021277,0.29534426,0.00168138
2017-03-08,0.772418,0.31125,0.3560285,0.01639345
2017-04-25,0.47516194,0.478958333333333,0.61442214,0.9408365
2017-04-19,0.5419651,0.62,0.25424367,0.02858344
2017-08-02,0.39841267,0.4475,0.34772846,0.2869903
2017-04-04,0.5659076,0.542395833333333,0.24638045,0.15857504
2016-11-30,0.79272044,0.41708333333333303,0.3560285,0.00168138
2017-08-27,0.2510307,0.737173913043478,0.26894444,0.18978563
2016-06-23,0.42389324,0.299166666666667,0.25205943,1.0
2017-03-16,0.72868586,0.420520833333333,0.29530707,0.06273644
2017-02-17,0.7717515,0.485520833333333,0.38180235,0.00168138
2016-08-28,0.30681184,0.6621276595744681,0.34375036,1.0
2016-08-27,0.25465515,0.770416666666667,0.2546805,1.0
2017-01-25,0.9844655,0.3740625,0.37874442,0.00168138
2016-12-12,0.91171515,0.380833333333333,0.67776465,0.00168138
2016-08-13,0.59092677,0.3815625,0.36738643,0.44041613
2017-08-17,0.6215683,0.40644444444444505,0.28330842,0.0121899955
2016-12-16,0.7906697,0.490833333333333,0.45999756,0.00168138
2017-09-17,0.649732,0.418125,0.23589617,0.014081549
2016-11-09,0.8230715,0.3934375,0.4722292,0.007566206
2016-11-17,0.9920533,0.145625,0.40866828,0.00168138
2016-08-20,0.3188949,0.433645833333333,0.6111458,0.014081549
2016-09-15,0.5782795,0.366736842105263,0.1545051,1.0
2017-09-16,0.78980315,0.25512195121951203,0.2904911,0.00168138
2017-07-12,0.17795715,0.906041666666667,0.18871695,0.707335
2017-08-18,0.45411786,0.541777777777778,0.21387923,0.57208914
2017-10-03,0.7333,0.215833333333333,0.27084377,0.00168138
2017-01-08,0.9190978,0.314895833333333,0.39032078,0.00168138
2016-07-01,0.45916614,0.324791666666667,0.03451074,1.0
2017-04-12,0.65772736,0.356144578313253,0.20412758,0.014396805
2017-10-08,0.5147927,0.540416666666667,0.38311288,0.5087222
2017-07-10,0.6567693,0.319736842105263,0.17216283,0.00168138
2016-09-14,0.414831,0.6148,0.298033,0.051912572
