fecha,CW(L/dia)
<<<<<<< HEAD
2016-08-22,0.0
2017-09-15,0.0
2017-01-14,0.0
2016-10-29,0.059199999999998906
2017-08-08,0.0
2017-09-25,0.0
2016-09-12,0.11520000000000005
2017-09-18,0.04479999999999927
2017-08-29,0.0031999999999989086
2017-03-07,0.0
2017-08-25,0.22880000000000109
2017-10-11,0.059200000000000724
2017-10-02,0.0
2017-06-14,0.17439999999999964
2017-02-11,0.0
2017-02-23,0.0015999999999994543
2016-11-30,0.004800000000000068
2017-02-03,0.10880000000000019
2017-04-13,0.0048000000000000004
2017-08-26,0.16479999999999928
2017-07-16,0.0
2016-11-05,0.0256
2017-02-16,0.0
2017-08-04,0.0
2017-03-10,0.0
2017-05-22,0.0
2016-06-08,0.0
2017-09-19,0.17759999999999854
2017-03-01,0.0
2017-04-26,0.0
2017-02-21,0.0
2017-09-21,0.09759999999999855
2017-03-16,0.006399999999999977
2016-11-19,0.030400000000000007
2016-08-15,0.0
2017-02-02,0.004799999999999273
2016-11-04,0.0
2017-05-01,0.0
2017-04-07,0.0
2017-01-04,0.0
2017-07-17,0.0
2017-09-08,0.0
2016-07-02,0.0
2016-11-28,0.0
2017-07-29,0.0
2016-08-11,0.0
2017-04-25,0.0
2017-01-11,0.0
2016-07-16,0.0016000000000021828
2016-07-09,0.0
2017-04-22,0.0
2017-07-10,0.0
2016-12-15,0.0048000000000000004
2017-09-09,0.0
2016-12-18,0.049600000000000005
2017-05-10,0.136
2016-07-21,0.0
2016-09-09,0.0
2017-09-22,0.0
2016-09-07,0.001599999999999909
2017-03-22,0.012799999999999954
2017-02-19,0.0
2016-08-14,0.0
2017-08-31,0.0
2016-12-14,0.0
2017-02-26,0.0
2017-01-16,0.0
2017-07-15,0.0
2017-03-18,0.0
2016-11-22,0.017600000000000022
2017-06-28,0.35520000000000435
2016-08-20,0.0
2017-07-22,0.0
2017-05-08,0.072
2017-05-02,0.1264
2016-11-08,0.0016000000000000014
2017-08-05,0.0
2017-03-19,0.006399999999999863
2016-09-03,0.0
2017-03-30,0.0
2017-08-06,0.0
2016-06-07,0.0
2016-06-16,0.0
2017-02-18,0.011200000000000727
2016-09-18,0.0
2017-08-14,0.0
2017-07-27,0.0
2017-08-17,0.0
2016-09-24,0.0
2016-09-25,0.0
2017-10-07,0.019200000000000727
2016-12-02,0.0
2016-12-07,0.0
2016-08-18,0.0
2017-03-03,0.049600000000000026
2017-07-12,0.0
2017-04-14,0.152
2016-07-23,0.0
2016-12-08,0.07839999999999998
2016-12-28,0.0
2016-12-19,0.004799999999999997
2017-06-10,0.0
2017-05-15,0.0
2017-04-24,0.0
2016-06-14,0.0
2016-06-17,0.0
2016-06-24,0.088
2017-09-17,0.0
2016-08-25,0.12479999999999995
2017-09-28,0.054400000000001454
2016-12-11,0.0
2017-05-23,0.0
2017-04-06,0.0
2017-07-31,0.0
2017-03-24,0.12480000000000006
2017-09-13,0.15519999999999892
2016-09-08,0.0
2017-01-25,0.0
2017-08-28,0.25760000000000216
2017-02-22,0.019199999999999818
2017-09-07,0.07039999999999963
2016-09-23,0.0
2017-01-19,0.0
2017-10-13,0.01280000000000291
2017-07-01,0.0
2017-01-26,0.012799999999999272
2016-06-11,0.0
2017-07-26,0.0
2016-09-22,0.0
2017-08-15,0.0
2017-04-03,0.0
2016-06-06,0.37280000000000657
2016-07-01,0.0
2016-10-06,0.0
2016-08-31,0.0
2017-02-13,0.0
2017-10-03,0.0
2016-09-21,0.0
2017-10-08,0.08640000000000146
2017-02-15,0.0
2016-09-15,0.0016000000000001365
2016-07-24,0.017599999999998544
2016-07-17,0.0
2016-06-15,0.0
2016-12-10,0.11359999999999991
2017-05-07,0.033600000000000026
2017-03-06,0.0
>>>>>>> 57c4a7e31baaccdf52496c1cfd70bb639b1f7a46
