fecha,Outdoor Humidity(%),Outdoor Temperature(°C),Wind Speed(m/s),Nubosidad-octa(%)
2016-12-04,0.85,0.6162162162162163,0.05172413793103448,0.15332072299285415
2016-07-19,0.59,0.4540540540540541,0.05172413793103448,1.0
2017-08-25,0.99,0.16216216216216217,0.12068965517241378,0.42129045817570404
2017-02-04,0.71,0.7081081081081082,0.05172413793103448,1.0
2016-11-17,0.22,0.8378378378378378,0.0,0.0016813787305590628
2017-02-27,0.73,0.8216216216216216,0.05172413793103448,0.0016813787305590628
2017-01-04,0.38,0.9675675675675677,0.4655172413793104,0.0016813787305590628
2017-09-17,0.5,0.491891891891892,0.12068965517241378,0.01408154686843211
2017-10-09,0.66,0.5351351351351351,0.4655172413793104,0.07219419924337958
2016-12-03,0.55,0.6810810810810811,0.0,0.7283522488440521
2016-07-01,0.3,0.5513513513513514,0.0,1.0
2017-06-21,0.92,0.2594594594594595,0.12068965517241378,1.0
2017-04-23,0.53,0.6756756756756757,0.24137931034482757,0.010193358554014292
2017-07-15,0.99,0.18378378378378377,0.6379310344827587,0.8603404791929382
2016-09-17,0.39,0.5027027027027028,0.0,0.0016813787305590628
2017-08-07,0.83,0.3189189189189189,0.05172413793103448,1.0
2017-01-06,0.63,0.7405405405405406,0.05172413793103448,0.5806010928961749
2016-11-23,0.75,0.4756756756756757,0.05172413793103448,0.26502732240437155
2016-06-21,0.31,0.46486486486486495,0.05172413793103448,0.0016813787305590628
2017-10-02,0.74,0.21621621621621623,0.12068965517241378,0.13261874737284574
2016-11-06,0.7,0.7243243243243244,0.0,0.05086170659941151
2017-09-22,0.57,0.7297297297297297,1.0,0.007566204287515761
2017-06-25,0.99,0.4054054054054054,0.3448275862068966,0.9769861286254728
2016-08-22,0.19,0.6918918918918919,0.1724137931034483,0.0016813787305590628
2017-07-30,0.49,0.3297297297297297,0.05172413793103448,1.0
2017-08-28,0.99,0.13513513513513514,0.24137931034482757,0.15332072299285415
2017-08-15,0.55,0.37297297297297294,0.05172413793103448,0.01408154686843211
2017-03-27,0.56,0.664864864864865,0.0,0.014817150063051704
2017-01-25,0.49,0.9567567567567568,0.05172413793103448,0.0016813787305590628
2016-11-20,0.89,0.47027027027027035,0.1724137931034483,0.10109289617486339
2017-09-19,0.98,0.2702702702702703,0.24137931034482757,0.18295502311895756
2017-10-03,0.32,0.4594594594594595,0.05172413793103448,0.0016813787305590628
2017-01-15,0.7,0.7351351351351352,0.0,0.0016813787305590628
2016-07-07,0.2,0.4378378378378379,0.05172413793103448,0.6509037410676756
2017-02-01,0.68,0.7567567567567568,0.05172413793103448,0.0016813787305590628
2017-04-06,0.39,0.6702702702702703,0.12068965517241378,0.024590163934426233
2016-09-20,0.52,0.7135135135135136,0.12068965517241378,0.0035729298024379996
2016-12-15,0.72,0.7513513513513513,0.05172413793103448,0.0016813787305590628
2017-07-26,0.42,0.41081081081081083,0.12068965517241378,0.0016813787305590628
2017-10-06,0.89,0.36756756756756753,0.0,0.03478352248844053
2017-02-17,0.61,0.7567567567567568,0.05172413793103448,0.0016813787305590628
2016-10-24,0.71,0.427027027027027,0.5344827586206897,1.0
2016-07-10,0.42,0.4594594594594595,0.05172413793103448,1.0
2017-02-08,0.43,0.7513513513513513,0.0,0.023013871374527116
2016-11-30,0.64,0.7027027027027027,0.12068965517241378,0.0016813787305590628
2017-03-11,0.3,0.8648648648648649,0.24137931034482757,0.04403110550651534
2016-12-08,0.79,0.5297297297297298,0.05172413793103448,0.010193358554014292
2016-06-10,0.21,0.6162162162162163,0.12068965517241378,0.010193358554014292
2017-09-04,0.82,0.24324324324324326,0.5344827586206897,0.1894703656998739
2016-12-01,0.53,0.6594594594594595,0.05172413793103448,0.0016813787305590628
2016-11-13,0.68,0.5837837837837838,0.05172413793103448,0.9881252627154267
2017-08-14,0.45,0.37837837837837834,0.5344827586206897,0.010193358554014292
2017-01-11,0.61,0.745945945945946,0.0,0.0016813787305590628
2016-10-27,0.37,0.7945945945945947,0.1724137931034483,0.03583438419503994
2017-03-31,0.65,0.5783783783783785,0.05172413793103448,0.023013871374527116
2016-12-21,0.66,0.7297297297297297,0.05172413793103448,0.005884825556956712
2017-04-01,0.58,0.6108108108108109,0.05172413793103448,0.016393442622950824
2016-10-29,0.75,0.5675675675675675,0.0,0.03846153846153847
2016-06-22,0.31,0.4540540540540541,0.05172413793103448,0.30338377469525013
2017-08-08,0.65,0.24864864864864863,0.12068965517241378,0.0016813787305590628
2016-06-05,0.97,0.32432432432432434,0.05172413793103448,0.9687894073139975
2016-09-08,0.34,0.4756756756756757,0.12068965517241378,0.03278688524590165
2016-08-20,0.65,0.24864864864864863,0.5344827586206897,0.01408154686843211
2017-03-02,0.74,0.7621621621621623,0.0,0.0
2016-10-03,0.53,0.4756756756756757,0.05172413793103448,0.010193358554014292
2017-09-21,0.91,0.3081081081081081,0.05172413793103448,0.17633459436738125
2017-07-23,0.98,0.22702702702702704,0.05172413793103448,0.022698612862547297
2016-08-16,0.4,0.7081081081081082,0.3448275862068966,0.0016813787305590628
2016-12-20,0.78,0.664864864864865,0.0,0.028268179907524178
2016-09-15,0.48,0.572972972972973,0.1724137931034483,1.0
2016-07-22,0.41,0.5513513513513514,0.29310344827586204,1.0
2017-01-14,0.55,0.8216216216216216,0.0,0.0016813787305590628
2016-06-02,0.74,0.4864864864864865,0.05172413793103448,1.0
2017-07-10,0.52,0.4540540540540541,0.12068965517241378,0.0016813787305590628
2016-08-31,0.41,0.827027027027027,1.0,0.12810004203446826
2016-09-14,0.97,0.2054054054054054,0.1724137931034483,0.05191256830601093
2016-09-02,0.51,0.25405405405405407,0.0,0.020386717108028585
2017-09-07,0.83,0.24324324324324326,0.0,0.025956284153005466
2017-03-17,0.54,0.6864864864864866,0.0,0.18684321143337537
2017-02-07,0.6,0.772972972972973,0.0,0.0035729298024379996
2017-02-21,0.55,0.8756756756756756,0.12068965517241378,0.0016813787305590628
2017-03-19,0.74,0.6702702702702703,0.0,0.04760403530895333
2017-05-02,0.89,0.33513513513513515,0.0,1.0
2017-03-07,0.48,0.8216216216216216,0.05172413793103448,0.0038881883144178246
2017-05-23,0.97,0.3621621621621622,0.1724137931034483,1.0
2017-09-05,0.2,0.4810810810810811,0.1724137931034483,0.10340479192938208
2017-03-16,0.6,0.6324324324324325,0.12068965517241378,0.06273644388398487
2016-06-14,0.59,0.664864864864865,0.0,0.9474569146700293
2016-07-17,0.45,0.3567567567567567,0.12068965517241378,1.0
2017-09-14,0.99,0.25405405405405407,0.6379310344827587,0.342791088692728
2017-05-10,0.91,0.39999999999999997,0.0,0.0016813787305590628
2017-02-15,0.57,0.745945945945946,0.0,0.01176965111391341
2017-04-10,0.54,0.427027027027027,0.0,0.03646490121899959
2016-12-05,0.73,0.5243243243243244,0.12068965517241378,0.0016813787305590628
2016-07-02,0.98,0.3081081081081081,0.29310344827586204,1.0
2017-05-03,0.41,0.545945945945946,0.0,0.0016813787305590628
2016-11-02,0.44,0.7081081081081082,0.1724137931034483,1.0
2017-08-30,0.58,0.36756756756756753,0.05172413793103448,1.0
2016-07-05,0.95,0.2216216216216216,0.0,0.0016813787305590628
2017-07-13,0.99,0.2054054054054054,0.0,1.0
2017-06-22,0.98,0.2972972972972973,0.29310344827586204,1.0
2016-11-24,0.71,0.5405405405405406,0.0,0.2407524169819252
2016-07-06,0.73,0.2378378378378378,0.12068965517241378,0.0016813787305590628
2017-02-26,0.72,0.8702702702702704,0.05172413793103448,0.0016813787305590628
2017-10-07,0.76,0.4972972972972974,0.05172413793103448,1.0
2016-07-23,0.63,0.4594594594594595,0.12068965517241378,1.0
2017-03-15,0.49,0.6054054054054054,0.29310344827586204,0.0
2017-03-24,0.92,0.4972972972972974,0.05172413793103448,0.360550651534258
2016-12-23,0.55,0.7135135135135136,0.12068965517241378,0.013451029844472474
2016-07-09,0.32,0.5135135135135135,0.12068965517241378,1.0
2017-05-13,0.97,0.3621621621621622,0.05172413793103448,0.8232450609499791
2016-11-05,0.73,0.6594594594594595,0.0,0.08112652374947459
2017-01-03,0.51,0.9945945945945948,0.4655172413793104,0.0016813787305590628
2016-07-08,0.87,0.16216216216216217,0.0,1.0
2017-09-27,0.58,0.6000000000000001,0.0,0.0016813787305590628
2017-10-04,0.41,0.6162162162162163,0.0,1.0
2017-05-18,0.98,0.2864864864864865,0.6379310344827587,1.0
2016-09-07,0.17,0.6972972972972973,0.05172413793103448,0.0016813787305590628
2017-01-02,0.67,0.7351351351351352,0.05172413793103448,0.0016813787305590628
2017-08-17,0.55,0.5513513513513514,0.05172413793103448,0.012189995796553173
2017-03-29,0.68,0.518918918918919,0.12068965517241378,0.012189995796553173
2017-03-23,0.46,0.7945945945945947,0.05172413793103448,0.01670870113493064
2017-07-16,0.84,0.0,0.1724137931034483,0.3855611601513241
2016-09-11,0.97,0.3567567567567567,0.12068965517241378,0.8462589323245061
2017-05-20,0.61,0.2648648648648648,0.24137931034482757,0.0016813787305590628
2017-05-22,0.6,0.4810810810810811,0.12068965517241378,1.0
2017-06-28,0.94,0.2594594594594595,0.12068965517241378,0.2869903320722993
