fecha,CW(L/dia)
2016-11-08,0.0016000000000000014
2016-08-28,0.049600000000000026
2016-08-30,0.16
2017-01-03,0.0
2016-11-24,0.07040000000000003
2016-08-15,0.0
2016-12-03,0.0
2016-08-25,0.12479999999999995
2016-07-18,0.022399999999997817
2016-10-27,0.0
2017-01-04,0.0
2017-08-10,0.0
2017-03-11,0.0
2016-12-14,0.0
2017-02-21,0.0
2017-03-07,0.0
2017-05-04,0.0
2016-10-24,0.0
2017-04-10,0.0
2016-08-21,0.0
2017-04-13,0.0048000000000000004
2017-04-29,0.0
2016-10-29,0.059199999999998906
2016-12-16,0.028800000000000003
2017-03-28,0.0
2017-04-26,0.0
2017-05-01,0.0
2017-09-21,0.09759999999999855
2016-09-05,0.0
2017-10-07,0.019200000000000727
2017-08-03,0.0
2017-08-14,0.0
2017-04-18,0.009599999999999994
2016-11-04,0.0
2016-06-24,0.088
2017-09-05,0.0
2017-03-22,0.012799999999999954
2017-05-05,0.025600000000000022
2017-04-30,0.0
2017-01-27,0.0
2017-09-14,0.2368000000000011
2017-02-01,0.030400000000000545
2017-03-18,0.0
2017-06-22,0.22239999999999782
2016-07-02,0.0
2016-08-17,0.0
2017-03-17,0.0
2017-07-28,0.0
2016-08-19,0.0
2017-03-24,0.12480000000000006
2017-04-28,0.0
2017-04-24,0.0
2017-02-26,0.0
2016-07-09,0.0
2017-03-10,0.0
2017-09-28,0.054400000000001454
2017-02-12,0.0
2017-02-25,0.0
2016-12-07,0.0
2016-11-15,0.0
2017-03-02,0.0
2017-05-08,0.072
2016-06-23,0.0
2016-12-13,0.0
2017-10-09,0.0
2016-11-18,0.0
2017-02-16,0.0
2017-07-27,0.0
2017-02-06,0.0
2016-05-29,0.0
2017-03-26,0.10720000000000005
2016-07-01,0.0
2017-08-08,0.0
2017-03-03,0.049600000000000026
2017-08-15,0.0
2016-11-29,0.0
2016-09-15,0.0016000000000001365
2016-07-12,0.13279999999999928
2017-03-09,0.0
2017-04-07,0.0
2017-05-15,0.0
2017-08-27,0.24959999999999855
2016-06-01,0.03679999999999927
2016-08-18,0.0
2016-06-08,0.0
2016-12-23,0.0
2017-08-05,0.0
2017-04-22,0.0
2016-11-05,0.0256
2016-12-04,0.072
2016-05-31,0.3088000000000002
2017-01-06,0.0
2016-09-26,0.0
2017-09-26,0.0
2017-04-25,0.0
2016-11-28,0.0
2017-06-07,0.032
2016-11-09,0.0
2016-07-13,0.0
2016-12-19,0.004799999999999997
2017-05-14,0.0
2017-10-01,0.144
2016-07-07,0.0
2016-12-02,0.0
2017-07-13,0.0
2017-04-21,0.0
2016-11-20,0.14560000000000003
2016-06-05,0.2975999999999949
2017-03-13,0.0
2017-07-23,0.0
2016-11-02,0.0
2016-12-11,0.0
2017-02-23,0.0015999999999994543
2017-03-04,0.0016000000000000228
2017-10-02,0.0
2017-07-15,0.0
2016-12-08,0.07839999999999998
2017-05-07,0.033600000000000026
2016-12-20,0.0592
2016-08-26,0.024
2017-03-27,0.0
2017-07-18,0.0
2017-03-25,0.17280000000000006
2017-04-20,0.016
2017-10-08,0.08640000000000146
2017-02-15,0.0
2017-09-19,0.17759999999999854
2017-08-29,0.0031999999999989086
2016-11-03,0.0
2017-03-29,0.030399999999999865
2017-09-01,0.1311999999999989
2017-06-10,0.0
2016-09-06,0.0
2017-03-08,0.0
2016-10-23,0.088
2017-04-11,0.0
2017-03-20,0.14560000000000015
2016-11-17,0.0
2017-04-02,0.0
2016-11-26,0.062400000000000094
2016-11-10,0.0
2017-01-12,0.0
2016-06-16,0.0
2016-10-06,0.0
2016-11-12,0.0
2016-09-22,0.0
2016-08-27,0.08320000000000005
2017-03-14,0.041600000000000026
2017-02-08,0.0
2016-12-30,0.05919999999999999
2017-02-13,0.0
2017-04-03,0.0
2017-02-27,0.0032000000000007274
2016-11-27,0.001599999999999909
2017-09-18,0.04479999999999927
2016-07-03,0.0
2017-04-14,0.152
2017-07-10,0.0
2016-11-23,0.016
2017-05-22,0.0
2016-12-17,0.014400000000000007
2017-08-02,0.0
